Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000175792,RUVBL1,18,-1.1711,46,0.32688,33,-0.4422,50,0.45651,92,1.46725
ENSG00000132394,EEFSEC,14,-2.6105,19,-2.0786,18,-3.1566,695,4.84758,92,0.31274
ENSG00000163902,RPN1,95,0.06813,152,0.82745,87,-0.1495,50,-0.9031,92,0.01870
ENSG00000075785,RAB7A,251,0.04500,246,0.01184,205,-0.5808,696,1.74794,92,-1.4795
ENSG00000177646,ACAD9,17,-1.0878,33,-0.0587,30,-0.4887,50,0.58750,92,1.61259
ENSG00000240682,ISY1,12,-1.1336,11,-1.1681,19,-0.9221,50,1.10705,92,2.20605
ENSG00000169714,CNBP,234,-0.1299,210,-0.2883,165,-1.2465,50,-2.4161,1237,2.85120
ENSG00000181789,COPG1,54,-0.5520,98,0.41326,79,0.18149,50,-0.6221,92,0.31153
ENSG00000183624,HMCES,20,-1.2539,0,-6.9558,50,0.44093,50,0.18046,92,1.16527
ENSG00000184897,H1FX,90,-1.1972,166,-0.2028,175,-0.2680,616,2.00667,92,-1.0936
ENSG00000129071,MBD4,27,-0.4746,43,0.26062,29,-0.7047,50,0.50181,92,1.51736
ENSG00000163913,IFT122,10,-1.6394,14,-1.1158,27,-0.4041,50,0.81186,92,1.86520
ENSG00000004399,PLXND1,57,1.04033,52,0.77151,13,-2.1657,50,0.71751,92,1.75837
ENSG00000172765,TMCC1,42,0.27630,30,-0.2605,26,-0.9567,50,0.52595,92,1.54412
ENSG00000170893,TRH,1,-5.3760,10,-2.6691,77,1.31223,50,-0.2600,92,0.69301
ENSG00000196455,PIK3R4,26,-0.5220,8,-2.2238,32,-0.3183,50,0.55469,92,1.57606
ENSG00000017260,ATP2C1,104,-0.1369,193,0.85984,116,0.08822,50,-1.2288,92,-0.3181
ENSG00000198585,NUDT16,58,-0.3167,84,0.27381,71,0.06060,50,-0.5135,92,0.42548
ENSG00000114686,MRPL3,37,-0.7928,34,-0.8493,66,0.40200,50,-0.2757,92,0.67639
ENSG00000196353,CPNE4,0,-5.4452,5,-2.2147,20,-0.5486,50,1.20711,92,2.32423
ENSG00000138246,DNAJC13,21,-0.7971,38,0.14998,29,-0.6238,50,0.57128,92,1.59452
ENSG00000240303,ACAD11,24,0.15469,9,-1.3114,11,-1.8382,50,1.33267,92,2.47476
ENSG00000081307,UBA5,24,-0.8550,47,0.24716,36,-0.3994,50,0.34590,92,1.34560
ENSG00000113971,NPHP3,26,0.37527,0,-6.3021,10,-1.9418,50,1.41669,92,2.57701
ENSG00000144868,TMEM108,4,-2.7061,22,-0.2989,21,-0.6833,50,1.02822,92,2.11396
ENSG00000091527,CDV3,94,0.47029,45,-0.7105,70,-0.1034,50,-0.5507,92,0.38640
ENSG00000163781,TOPBP1,12,-1.0973,0,-6.4722,18,-0.8731,50,1.20214,92,2.31832
ENSG00000091513,TF,3079,2.97774,62,-3.7967,231,-2.8924,2291,1.75108,92,-3.2247
ENSG00000144867,SRPRB,32,-1.1084,82,0.36109,69,0.25952,50,-0.3931,92,0.55223
ENSG00000154917,RAB6B,42,-3.0608,364,0.26167,427,1.84987,50,-2.7065,92,-1.8234
ENSG00000163785,RYK,20,-0.1214,9,-1.2472,11,-1.7428,50,1.36588,92,2.51502
ENSG00000114019,AMOTL2,148,2.28657,27,-0.8864,20,-2.1869,50,0.06677,92,1.04237
ENSG00000129055,ANAPC13,58,-0.9050,137,0.48555,115,0.53522,50,-1.0632,92,-0.1471
ENSG00000182923,CEP63,30,-0.0549,10,-1.6817,24,-0.8195,50,0.76407,92,1.81097
ENSG00000154928,EPHB1,3,-3.4891,54,0.77293,29,-0.4860,50,0.64758,92,1.67976
ENSG00000073711,PPP2R3A,30,0.45059,11,-1.1408,11,-1.9537,50,1.26836,92,2.39734
ENSG00000174579,MSL2,29,0.01442,23,-0.3266,19,-1.2052,50,0.86779,92,1.92897
ENSG00000114054,PCCB,47,0.36737,54,0.55734,25,-1.1913,50,0.45045,92,1.46056
ENSG00000118007,STAG1,20,-0.2702,0,-6.1610,16,-1.1424,50,1.17598,92,2.28731
ENSG00000168917,SLC35G2,8,-2.6138,48,0.17137,45,0.11921,50,0.22433,92,1.21291
ENSG00000158092,NCK1,14,-1.2388,17,-0.8503,27,-0.4890,50,0.77046,92,1.81821
ENSG00000114098,ARMC8,26,-0.9772,6,-2.8853,52,0.38331,50,0.07697,92,1.05337
ENSG00000158186,MRAS,46,-1.0205,63,-0.4829,103,0.78979,50,-0.8239,92,0.10099
ENSG00000114107,CEP70,18,-1.1130,12,-1.5964,34,-0.1575,50,0.54595,92,1.56634
ENSG00000158234,FAIM,36,0.24957,37,0.29023,19,-1.3901,50,0.76644,92,1.81366
ENSG00000051382,PIK3CB,39,-0.7511,19,-1.7433,70,0.54807,50,-0.3122,92,0.63776
ENSG00000175110,MRPS22,32,-0.4944,46,0.10310,38,-0.3938,50,0.24835,92,1.23905
ENSG00000184432,COPB2,42,-0.5348,61,0.08495,58,0.02089,50,-0.2211,92,0.73439
ENSG00000114115,RBP1,63,-0.8230,48,-1.1711,49,-1.9768,706,3.67017,92,-0.2063
ENSG00000158258,CLSTN2,5,-3.7793,51,-0.2821,75,0.87878,50,-0.3227,92,0.62664
ENSG00000114120,SLC25A36,50,-0.6794,78,0.05422,83,0.37003,50,-0.6296,92,0.30377
ENSG00000155893,PXYLP1,16,-0.6722,0,-5.8622,18,-0.9651,50,1.16880,92,2.27881
ENSG00000177311,ZBTB38,67,-0.5286,21,-2.2137,44,-1.9415,603,3.58398,92,-0.0077
ENSG00000155903,RASA2,10,-1.1993,0,-6.4070,16,-0.9804,50,1.28880,92,2.42186
ENSG00000114125,RNF7,57,-0.6322,128,0.65647,89,0.20986,50,-0.7918,92,0.13436
ENSG00000069849,ATP1B3,55,-1.1466,115,0.05467,135,0.87450,50,-1.2029,92,-0.2914
ENSG00000114126,TFDP2,20,-0.7868,18,-0.8791,27,-0.5428,50,0.70526,92,1.74457
ENSG00000114127,XRN1,19,-0.4362,3,-2.8950,17,-1.0601,50,1.13212,92,2.23552
ENSG00000175054,ATR,9,-1.6944,6,-2.1168,22,-0.5581,50,1.01514,92,2.09875
ENSG00000144935,TRPC1,26,-0.4513,22,-0.6771,29,-0.5559,50,0.57495,92,1.59861
ENSG00000163714,U2SURP,61,0.10778,55,-0.0635,53,-0.2659,50,-0.1974,92,0.75950
ENSG00000175040,CHST2,10,-2.5970,78,0.57103,58,0.28056,50,-0.1261,92,0.83554
ENSG00000181804,SLC9A9,53,1.09242,2,-3.5731,16,-1.6198,50,0.86072,92,1.92089
ENSG00000181744,DIPK2A,57,1.05908,0,-6.8911,20,-1.3681,50,0.72452,92,1.76627
ENSG00000152952,PLOD2,28,0.05653,0,-6.6516,19,-1.0460,50,1.00010,92,2.08130
ENSG00000114698,PLSCR4,37,-0.3834,42,-0.1487,44,-0.2429,50,0.10880,92,1.08772
ENSG00000188313,PLSCR1,14,-0.8550,13,-0.8294,15,-1.2417,50,1.22412,92,2.34448
ENSG00000152977,ZIC1,41,0.48701,7,-2.1981,22,-1.0791,50,0.75424,92,1.79984
ENSG00000239922,AC092958.1,129,2.90320,0,-6.9950,5,-3.7712,50,0.60695,92,1.63430
ENSG00000163754,GYG1,32,-1.1209,64,-0.0061,70,0.38067,50,-0.3748,92,0.57148
ENSG00000071794,HLTF,46,0.00395,37,-0.3252,41,-0.4032,50,0.12914,92,1.10970
ENSG00000163755,HPS3,18,-0.6632,13,-1.1138,20,-0.9276,50,0.99802,92,2.07888
ENSG00000018408,WWTR1,65,1.39543,14,-1.1643,14,-1.9886,50,0.77841,92,1.82722
ENSG00000114744,COMMD2,36,0.25604,13,-1.2403,22,-1.0529,50,0.77307,92,1.82117
ENSG00000082996,RNF13,386,2.34459,66,-0.9475,78,-1.3256,50,-1.3597,92,-0.4527
ENSG00000070087,PFN2,201,-0.7232,522,0.82590,373,0.80732,50,-2.7215,92,-1.8385
ENSG00000196428,TSC22D2,23,-0.9995,9,-2.2518,46,0.21171,50,0.22022,92,1.20845
ENSG00000120742,SERP1,125,0.48419,97,0.02682,93,-0.0704,50,-0.9707,92,-0.0514
ENSG00000144895,EIF2A,32,-0.3673,42,0.07498,34,-0.5307,50,0.34422,92,1.34376
ENSG00000198843,SELENOT,151,-0.2362,222,0.39165,199,0.57541,50,-1.8639,92,-0.9685
ENSG00000181788,SIAH2,20,-0.6673,13,-1.1960,24,-0.6884,50,0.82773,92,1.88325
ENSG00000144893,MED12L,1,-4.6911,76,1.82127,14,-1.6357,50,1.09001,92,2.18607
ENSG00000152601,MBNL1,80,0.28290,42,-0.7474,67,-0.0289,50,-0.4639,92,0.47759
ENSG00000169860,P2RY1,5,-2.6323,0,-5.0170,29,-0.0852,50,0.84427,92,1.90212
ENSG00000181467,RAP2B,11,-1.8125,15,-1.2777,34,-0.0597,50,0.57536,92,1.59907
ENSG00000243069,ARHGEF26-AS1,11,-1.1898,6,-2.0429,16,-1.0332,50,1.25120,92,2.37680
ENSG00000114790,ARHGEF26,15,-0.9542,0,-6.6963,23,-0.5503,50,0.94815,92,2.02124
ENSG00000174953,DHX36,33,-0.9083,39,-0.5935,63,0.34007,50,-0.2095,92,0.74664
ENSG00000174928,C3orf33,10,-1.2378,20,-0.2283,14,-1.3346,50,1.27423,92,2.40437
ENSG00000169359,SLC33A1,27,-0.2797,24,-0.4226,24,-0.8596,50,0.72805,92,1.77025
ENSG00000163655,GMPS,21,-1.2513,47,0.05557,45,-0.0272,50,0.14567,92,1.12758
ENSG00000169282,KCNAB1,2,-3.8385,0,-7.0832,41,0.45967,50,0.50800,92,1.52422
ENSG00000114850,SSR3,141,0.40244,90,-0.3372,117,0.19084,50,-1.2105,92,-0.2992
ENSG00000163659,TIPARP,22,-0.1897,0,-6.5338,17,-1.1217,50,1.13843,92,2.24295
ENSG00000163660,CCNL1,25,-0.2594,27,-0.1561,21,-1.0514,50,0.82278,92,1.87762
ENSG00000174891,RSRC1,37,-0.3175,16,-1.5076,44,-0.0823,50,0.17170,92,1.15578
ENSG00000178053,MLF1,12,-1.3524,17,-0.7636,22,-0.6863,50,0.93479,92,2.00584
ENSG00000168827,GFM1,41,-0.4093,41,-0.3622,52,-0.0353,50,-0.0597,92,0.90648
ENSG00000118855,MFSD1,36,-0.4026,73,0.75704,38,-0.5871,50,0.15522,92,1.13792
ENSG00000068885,IFT80,37,0.09014,29,-0.2850,26,-0.8943,50,0.57129,92,1.59453
ENSG00000186432,KPNA4,58,-0.6443,123,0.56955,92,0.26826,50,-0.8193,92,0.10578
ENSG00000163590,PPM1L,35,-0.7956,38,-0.6132,61,0.28800,50,-0.1916,92,0.76570
ENSG00000169255,B3GALNT1,14,-2.9820,62,-0.6738,128,1.45777,50,-0.9970,92,-0.0786
ENSG00000169251,NMD3,32,-0.4740,26,-0.7488,41,-0.1867,50,0.23731,92,1.22703
ENSG00000121871,SLITRK3,4,-2.5599,0,-6.4722,20,-0.6078,50,1.21155,92,2.32951
ENSG00000114200,BCHE,23,-0.2025,8,-1.6951,18,-1.0785,50,1.01605,92,2.09981
ENSG00000114209,PDCD10,58,0.33216,16,-1.6047,43,-0.3375,50,0.07760,92,1.05405
ENSG00000163536,SERPINI1,255,-0.2944,37,-3.1200,407,1.56113,50,-2.6834,92,-1.8001
ENSG00000173905,GOLIM4,110,1.48935,19,-1.4774,34,-1.1732,50,0.00470,92,0.97560
ENSG00000008952,SEC62,424,0.56028,289,-0.1022,342,0.41570,50,-2.7073,92,-1.8242
ENSG00000173889,PHC3,36,0.00155,11,-1.6908,30,-0.5882,50,0.54000,92,1.55973
ENSG00000163558,PRKCI,15,-1.0673,28,-0.0265,22,-0.8731,50,0.89173,92,1.95638
ENSG00000136603,SKIL,36,-0.0743,0,-7.1222,34,-0.3228,50,0.46218,92,1.47352
ENSG00000013297,CLDN11,1363,4.67626,43,-2.6599,50,-3.5409,50,-2.4249,92,-1.5386
ENSG00000013293,SLC7A14,29,-1.8303,25,-1.9346,121,1.42130,50,-0.9191,92,0.00206
ENSG00000163584,RPL22L1,42,-0.1670,56,0.27008,41,-0.4663,50,0.10735,92,1.08615
ENSG00000163577,EIF5A2,14,-1.0508,24,-0.1614,20,-0.9708,50,0.98736,92,2.06653
ENSG00000154310,TNIK,28,-1.4219,48,-0.5499,80,0.70194,50,-0.4713,92,0.46980
ENSG00000075651,PLD1,64,1.78986,12,-1.0376,6,-3.2433,50,1.10916,92,2.20853
ENSG00000144959,NCEH1,5,-3.1274,28,-0.5683,45,0.30279,50,0.29905,92,1.29434
ENSG00000169760,NLGN1,23,-1.0061,0,-7.3504,48,0.32908,50,0.21229,92,1.19982
ENSG00000177565,TBL1XR1,59,-0.3529,53,-0.4852,80,0.34453,50,-0.5811,92,0.35451
ENSG00000172667,ZMAT3,44,-1.2011,86,-0.1233,111,0.81291,50,-0.9340,92,-0.0134
ENSG00000121879,PIK3CA,24,-0.5208,30,-0.1725,27,-0.7035,50,0.63201,92,1.66233
ENSG00000121864,ZNF639,27,-0.3583,32,-0.0841,26,-0.7831,50,0.62195,92,1.65107
ENSG00000171109,MFN1,21,-0.4797,24,-0.2173,19,-1.1004,50,0.94455,92,2.01708
ENSG00000114450,GNB4,26,0.14319,0,-6.5035,15,-1.3555,50,1.17422,92,2.28522
ENSG00000136522,MRPL47,47,-0.2085,44,-0.2640,51,-0.1380,50,-0.0783,92,0.88661
ENSG00000136521,NDUFB5,114,-0.8489,95,-1.0729,172,-0.3805,703,2.23528,92,-1.1159
ENSG00000058056,USP13,16,-0.5591,5,-2.2348,15,-1.2016,50,1.23226,92,2.35418
ENSG00000114757,PEX5L,252,2.83463,6,-3.5515,30,-2.1234,50,-0.4757,92,0.46524
ENSG00000163728,TTC14,25,-0.6037,28,-0.3908,31,-0.4902,50,0.51654,92,1.53369
ENSG00000114416,FXR1,119,0.35920,147,0.66593,91,-0.2091,50,-0.9924,92,-0.0739
ENSG00000205981,DNAJC19,69,-1.0412,44,-1.6353,90,-1.1236,705,3.08955,92,-0.5366
ENSG00000242808,SOX2-OT,1248,3.10427,5,-5.9048,103,-2.6633,673,1.24020,92,-1.8512
ENSG00000181449,SOX2,106,-0.1459,21,-2.5573,141,0.90933,50,-1.2662,92,-0.3566
ENSG00000043093,DCUN1D1,62,0.43925,29,-0.7880,42,-0.5017,50,0.05921,92,1.03423
ENSG00000078070,MCCC1,22,-0.6125,5,-2.5545,27,-0.4798,50,0.74143,92,1.78537
ENSG00000114796,KLHL24,104,1.05053,52,-0.1851,45,-0.8420,50,-0.2372,92,0.71723
ENSG00000163872,YEATS2,30,-1.7568,17,-2.4548,38,-2.1891,707,4.14801,92,0.01974
ENSG00000180834,MAP6D1,270,3.29965,7,-3.1391,18,-2.8744,50,-0.3809,92,0.56512
ENSG00000175193,PARL,26,-0.6631,23,-0.7874,36,-0.2771,50,0.41183,92,1.41800
ENSG00000114770,ABCC5,20,-1.6497,72,0.34689,62,0.28839,50,-0.2257,92,0.72948
ENSG00000145191,EIF2B5,21,-1.2073,68,0.66414,41,-0.2858,50,0.17431,92,1.15860
ENSG00000161202,DVL3,35,-0.3688,30,-0.5960,41,-0.2248,50,0.19766,92,1.18393
ENSG00000161203,AP2M1,169,-1.3790,373,-0.1021,540,1.66140,50,-3.0782,92,-2.1986
ENSG00000161204,ABCF3,24,-1.0526,58,0.34151,45,-0.1512,50,0.11351,92,1.09281
ENSG00000214160,ALG3,13,-0.9648,9,-1.5210,17,-1.0139,50,1.16407,92,2.27322
ENSG00000163888,CAMK2N2,14,-4.2279,99,-1.3053,274,0.65714,648,1.68620,92,-1.4228
ENSG00000145194,ECE2,3,-4.6853,163,1.49936,67,0.12136,50,-0.4054,92,0.53927
ENSG00000175166,PSMD2,80,-1.4298,118,-0.7734,185,-0.2198,704,2.18960,92,-1.1530
ENSG00000114867,EIF4G1,58,-1.8041,153,-0.2701,97,-1.7090,50,-1.9376,1274,3.79308
ENSG00000175182,FAM131A,15,-2.2020,58,-0.1181,73,0.65586,50,-0.3381,92,0.61029
ENSG00000163882,POLR2H,23,-0.6833,36,-0.0012,30,-0.5778,50,0.53356,92,1.55257
ENSG00000177383,MAGEF1,35,-1.9320,68,-0.8534,85,-1.0219,638,3.06196,92,-0.4005
ENSG00000156931,VPS8,29,-0.4901,0,-7.2021,39,-0.0375,50,0.37567,92,1.37825
ENSG00000187068,C3orf70,32,-0.3508,0,-7.1919,38,-0.1107,50,0.38698,92,1.39068
ENSG00000073803,MAP3K13,50,0.16128,39,-0.2514,39,-0.5226,50,0.14743,92,1.12949
ENSG00000163900,TMEM41A,17,-0.9170,38,0.39077,21,-0.9832,50,0.83850,92,1.89553
ENSG00000163904,SENP2,41,-0.2904,39,-0.3473,46,-0.1834,50,0.04905,92,1.02329
ENSG00000136527,TRA2B,77,-0.0198,32,-1.3608,86,0.38539,50,-0.6748,92,0.25646
ENSG00000244405,ETV5,38,-0.0740,51,0.39646,31,-0.8027,50,0.37476,92,1.37726
ENSG00000058866,DGKG,5,-2.5663,0,-6.0168,30,-0.0290,50,0.80183,92,1.85379
ENSG00000090520,DNAJB11,39,-0.0909,36,-0.2114,35,-0.5527,50,0.31497,92,1.31174
ENSG00000156976,EIF4A2,286,-1.2767,706,0.17769,848,1.57533,50,-3.7466,92,-2.8714
ENSG00000073849,ST6GAL1,74,0.77923,57,0.29153,34,-1.0221,50,0.08184,92,1.05863
ENSG00000163923,RPL39L,13,-1.0238,11,-1.1853,19,-0.9391,50,1.09827,92,2.19575
ENSG00000127241,MASP1,25,-0.0124,22,-0.2204,15,-1.5230,50,1.07907,92,2.17327
ENSG00000157005,SST,19,-6.5486,0,-12.448,2320,3.36605,50,-5.0139,1035,-0.5850
ENSG00000113916,BCL6,35,-0.1073,20,-0.9606,32,-0.5394,50,0.46008,92,1.47119
ENSG00000145012,LPP,15,-0.7964,4,-2.4361,17,-0.9966,50,1.16612,92,2.27564
ENSG00000152492,CCDC50,52,-0.2227,24,-1.3555,63,0.21584,50,-0.2622,92,0.69069
ENSG00000114279,FGF12,15,-3.1181,8,-3.9527,171,2.22681,50,-1.3088,92,-0.4004
ENSG00000127249,ATP13A4,19,-0.6568,0,-6.7197,23,-0.6156,50,0.92107,92,1.99006
ENSG00000198836,OPA1,52,-1.0114,76,-0.3951,118,0.87304,50,-1.0118,92,-0.0940
ENSG00000114315,HES1,20,-0.7502,48,0.63426,23,-0.9866,50,0.72110,92,1.76241
ENSG00000133657,ATP13A3,18,-0.8652,36,0.25426,23,-0.8817,50,0.78213,92,1.83143
ENSG00000041802,LSG1,15,-1.0287,26,-0.1597,22,-0.8285,50,0.87639,92,1.93881
ENSG00000185112,FAM43A,2,-3.3043,14,-0.6076,14,-1.1876,50,1.42822,92,2.59114
ENSG00000114331,ACAP2,56,0.40930,37,-0.2674,35,-0.7108,50,0.19773,92,1.18401
ENSG00000184203,PPP1R2,38,-1.0858,54,-0.4813,87,0.67079,50,-0.6054,92,0.32907
ENSG00000189058,APOD,2133,2.64887,274,-1.2326,230,-2.4226,508,-0.2987,1118,0.96241
ENSG00000061938,TNK2,30,-2.1440,64,-0.9194,85,-0.9957,634,3.07731,92,-0.3800
ENSG00000072274,TFRC,25,-0.5885,26,-0.5194,31,-0.4681,50,0.51653,92,1.53368
ENSG00000161217,PCYT1A,33,-0.0004,16,-1.1029,26,-0.7727,50,0.64282,92,1.67443
ENSG00000213123,TCTEX1D2,15,-1.9834,36,-0.6027,61,0.54949,50,-0.1040,92,0.85912
ENSG00000163960,UBXN7,28,-0.4199,25,-0.5779,31,-0.5271,50,0.51902,92,1.53643
ENSG00000163961,RNF168,15,-1.5660,34,-0.2650,39,-0.0637,50,0.35696,92,1.35773
ENSG00000174013,FBXO45,21,-0.7569,13,-1.3782,30,-0.3828,50,0.62055,92,1.64951
ENSG00000163964,PIGX,25,-1.1770,33,-0.6754,57,0.32490,50,-0.0618,92,0.90429
ENSG00000180370,PAK2,87,0.69115,44,-0.4582,51,-0.5007,50,-0.2483,92,0.70547
ENSG00000119231,SENP5,27,-0.8727,51,0.17977,43,-0.1837,50,0.14675,92,1.12875
ENSG00000114503,NCBP2,51,-0.3576,41,-0.6430,67,0.22659,50,-0.3509,92,0.59676
ENSG00000270170,NCBP2AS2,30,-1.0080,57,-0.0079,60,0.20942,50,-0.1970,92,0.75999
ENSG00000119227,PIGZ,4,-3.4643,49,0.39967,37,-0.1105,50,0.44414,92,1.45360
ENSG00000075711,DLG1,170,1.54914,34,-1.1864,57,-0.8414,50,-0.6161,92,0.31786
ENSG00000161267,BDH1,8,-2.2040,24,-0.5060,31,-0.2109,50,0.64848,92,1.68078
ENSG00000145016,RUBCN,35,-0.7410,64,0.24207,54,-0.0224,50,-0.1255,92,0.83619
ENSG00000122068,FYTTD1,63,0.10292,38,-0.6586,58,-0.0778,50,-0.2586,92,0.69448
ENSG00000186001,LRCH3,28,-0.0367,33,0.19988,18,-1.3311,50,0.86994,92,1.93143
ENSG00000182899,RPL35A,819,0.44018,530,-0.2841,670,0.20128,655,0.04337,92,-2.8848
ENSG00000182903,ZNF721,31,0.05124,7,-2.1126,22,-0.8975,50,0.81195,92,1.86530
ENSG00000174227,PIGG,28,0.03691,10,-1.4202,18,-1.1938,50,0.98945,92,2.06896
ENSG00000273238,TMEM271,2,-4.5354,26,-0.8340,52,0.58415,50,0.16771,92,1.15146
ENSG00000133256,PDE6B,69,1.62394,23,-0.3484,10,-2.6013,50,0.85842,92,1.91827
ENSG00000169020,ATP5ME,999,0.71151,481,-0.5116,644,-0.1431,985,0.61384,92,-2.9589
ENSG00000215375,MYL5,10,-1.2126,36,0.76781,11,-1.7507,50,1.29932,92,2.43452
ENSG00000185619,PCGF3,20,-0.7454,29,-0.1791,26,-0.6991,50,0.70212,92,1.74103
ENSG00000168993,CPLX1,4,-3.6286,63,0.39938,52,0.28991,50,0.05289,92,1.02742
ENSG00000178950,GAK,29,-0.9053,19,-1.4262,55,0.31741,50,-0.0131,92,0.95639
ENSG00000127419,TMEM175,42,-0.0556,43,-0.0202,37,-0.5287,50,0.21613,92,1.20400
ENSG00000145214,DGKQ,5,-2.9670,34,-0.2111,39,0.07812,50,0.41228,92,1.41850
ENSG00000159692,CTBP1,77,-0.9752,146,0.05780,173,0.96447,50,-1.5509,92,-0.6489
ENSG00000090316,MAEA,29,-1.7494,64,-0.5211,112,1.07573,50,-0.8781,92,0.04460
ENSG00000163950,SLBP,29,-1.1568,49,-0.3003,65,0.38813,50,-0.2546,92,0.69879
ENSG00000168936,TMEM129,40,-0.2135,52,0.18602,40,-0.4469,50,0.14204,92,1.12366
ENSG00000068078,FGFR3,64,-1.9054,29,-2.9614,229,0.26305,703,2.01869,92,-1.2811
ENSG00000168924,LETM1,31,-0.6630,41,-0.2138,46,-0.0984,50,0.09486,92,1.07266
ENSG00000109685,NSD2,29,-0.5740,15,-1.5163,40,-0.0973,50,0.30428,92,1.30006
ENSG00000185049,NELFA,30,0.13253,3,-3.3139,19,-1.0556,50,0.94507,92,2.01769
ENSG00000243449,C4orf48,759,0.90263,484,0.08124,452,-0.0683,273,-0.7974,92,-2.4099
ENSG00000185818,NAT8L,70,-1.6756,120,-0.7943,195,-0.1140,704,2.13954,92,-1.1903
ENSG00000123933,MXD4,39,-0.4530,67,0.44785,47,-0.2957,50,-0.0178,92,0.95134
ENSG00000063978,RNF4,34,-0.5586,75,0.70210,43,-0.4163,50,0.05799,92,1.03292
ENSG00000125386,FAM193A,16,-0.8190,17,-0.6622,19,-0.9758,50,1.01827,92,2.10239
ENSG00000087266,SH3BP2,16,-1.0883,26,-0.3609,28,-0.5270,50,0.68691,92,1.72391
ENSG00000087274,ADD1,193,-0.2542,174,-0.3934,197,-0.4545,697,1.90531,92,-1.3568
ENSG00000109736,MFSD10,19,-1.1411,81,1.19417,30,-0.7772,50,0.40593,92,1.41150
ENSG00000249673,NOP14-AS1,12,-1.0261,30,0.46534,12,-1.6487,50,1.28560,92,2.41802
ENSG00000087269,NOP14,6,-1.8772,15,-0.4445,12,-1.4664,50,1.46540,92,2.63690
ENSG00000197386,HTT,22,-1.1157,51,0.22462,43,-0.1556,50,0.18410,92,1.16922
ENSG00000188981,MSANTD1,0,-4.9558,0,-6.4741,21,-0.4648,50,1.20919,92,2.32671
ENSG00000159788,RGS12,20,-0.6877,30,-0.0114,22,-0.8980,50,0.81063,92,1.86380
ENSG00000163956,LRPAP1,79,-1.0569,228,0.63439,182,0.78064,50,-1.6747,92,-0.7755
ENSG00000132406,TMEM128,45,-0.0670,25,-0.9637,44,-0.2176,50,0.10272,92,1.08116
ENSG00000168824,NSG1,12,-4.8841,454,0.60557,427,1.77899,50,-2.7147,92,-1.8317
ENSG00000168818,STX18,32,-0.3282,35,-0.1518,33,-0.5345,50,0.39444,92,1.39887
ENSG00000072832,CRMP1,20,-3.4086,131,-0.5473,188,0.01848,665,2.17128,92,-1.0811
ENSG00000181215,C4orf50,2,-3.3650,0,-5.6354,18,-0.6978,50,1.31247,92,2.45037
ENSG00000152969,JAKMIP1,18,-1.7368,9,-2.5764,64,0.76364,50,-0.1017,92,0.86158
ENSG00000109501,WFS1,41,-0.8866,81,0.22381,76,0.31716,50,-0.5132,92,0.42582
ENSG00000074211,PPP2R2C,73,-1.7299,63,-1.8583,168,-0.8315,50,-2.2011,1235,3.20384
ENSG00000013288,MAN2B2,28,-0.8737,65,0.47383,45,-0.2117,50,0.06068,92,1.03582
ENSG00000179010,MRFAP1,521,0.24455,386,-0.2455,538,0.77721,50,-3.2621,92,-2.3839
ENSG00000170846,AC093323.1,29,-1.3201,11,-2.6229,82,0.94863,50,-0.4408,92,0.50191
ENSG00000178988,MRFAP1L1,87,-0.3859,79,-0.5018,129,0.70371,50,-1.1892,92,-0.2772
ENSG00000186222,BLOC1S4,10,-1.1728,16,-0.4821,13,-1.4616,50,1.37347,92,2.52425
ENSG00000170871,KIAA0232,70,0.16055,7,-3.1250,68,0.22026,50,-0.3727,92,0.57374
ENSG00000132405,TBC1D14,41,-0.3620,23,-1.2289,53,0.08744,50,-0.0377,92,0.93003
ENSG00000173011,TADA2B,18,-0.6511,29,0.10998,18,-1.1716,50,0.97846,92,2.05624
ENSG00000109519,GRPEL1,35,-0.3729,34,-0.3877,40,-0.2841,50,0.21508,92,1.20286
ENSG00000184985,SORCS2,34,0.17523,3,-3.2855,24,-0.8350,50,0.75538,92,1.80113
ENSG00000196526,AFAP1,9,-1.1318,0,-6.2022,12,-1.4370,50,1.53933,92,2.72870
ENSG00000163995,ABLIM2,13,-1.9962,29,-0.6907,51,0.36187,50,0.11965,92,1.09944
ENSG00000251615,AC104825.1,12,-0.9366,11,-1.0284,14,-1.3436,50,1.32293,92,2.46298
ENSG00000071127,WDR1,64,-0.8143,55,-0.9974,130,1.00094,50,-1.1215,92,-0.2074
ENSG00000178163,ZNF518B,12,-1.5123,25,-0.2826,26,-0.5544,50,0.78439,92,1.83400
ENSG00000157869,RAB28,39,-0.1189,12,-1.8982,40,-0.2256,50,0.26397,92,1.25606
ENSG00000038219,BOD1L1,57,0.09291,24,-1.2329,52,-0.0911,50,-0.1059,92,0.85710
ENSG00000137449,CPEB2,99,0.73364,57,-0.2153,57,-0.4793,50,-0.4120,92,0.53227
ENSG00000118564,FBXL5,120,0.45340,88,-0.0831,91,-0.0373,50,-0.9285,92,-0.0076
ENSG00000237765,FAM200B,98,0.40527,57,-0.4737,77,-0.0382,50,-0.6737,92,0.25756
