Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Schizophrenia,Schizophrenia,Brain,COA8,ENSG00000256053,protein-coding,FUSION,-6.31E+00,2.82E-10,TWASP000050
Schizophrenia,Schizophrenia,Adipose,MARK3,ENSG00000075413.17,protein-coding,FUSION,-6.31E+00,2.82E-10,TWASP000123
Schizophrenia,Schizophrenia,Nerve Tibial,PPP1R18,ENSG00000146112.11,protein-coding,Summary-PrediXcan(S-PrediXcan),7.30E+00,2.82E-13,TWASP000054
Schizophrenia,Schizophrenia,Nerve Tibial,PPP1R18,ENSG00000146112.11,protein-coding,Summary-PrediXcan(S-PrediXcan),7.30E+00,2.82E-13,TWASP000056
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,MRPS21,ENSG00000266472.5,protein-coding,FUSION,-4.19E+00,2.84E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Hippocampus,CCDC122,ENSG00000151773.12,protein-coding,FUSION,-4.19E+00,2.85E-05,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,FAM81A,ENSG00000157470.11,protein-coding,FUSION,-4.68E+00,2.85E-06,TWASP000022
Schizophrenia,Schizophrenia,Muscle Skeletal,STIMATE,ENSG00000213533,protein-coding,FUSION,5.55E+00,2.85E-08,TWASP000003
Schizophrenia,Schizophrenia,Brain,VPS29,ENSG00000111237.18,protein-coding,FUSION,-5.94E+00,2.85E-09,TWASP000050
Schizophrenia,Schizophrenia,Breast Mammary Tissue,MTRFR,ENSG00000130921,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.31E+00,2.85E-10,TWASP000054
Schizophrenia,Schizophrenia,Brain Cerebellum,HLA-DMB,ENSG00000242574.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.31E+00,2.85E-10,TWASP000056
Schizophrenia,Schizophrenia,Brain Cerebellum,HLA-DMB,ENSG00000242574.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.31E+00,2.85E-10,TWASP000054
Schizophrenia,Schizophrenia,Thyroid,FLOT1,ENSG00000137312.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.45E+00,2.85E-17,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,FLOT1,ENSG00000137312.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.45E+00,2.85E-17,TWASP000054
Schizophrenia,Schizophrenia,Brain,CYB5D2,ENSG00000167740.9,protein-coding,FUSION,4.68E+00,2.86E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,NIP7,ENSG00000132603.13,protein-coding,FUSION,-4.68E+00,2.86E-06,TWASP000178
Schizophrenia,Schizophrenia,Peripheral Blood,PCCB,ENSG00000114054.13,protein-coding,Summary data-based Mendelian Randomization(SMR),-1.34E-01,2.86E-09,TWASP000100
Schizophrenia,Schizophrenia,Cells Transformed Fibroblast,MAPK3,ENSG00000102882.11,protein-coding,Summary-PrediXcan(S-PrediXcan),6.31E+00,2.86E-10,TWASP000054
Schizophrenia,Schizophrenia,Cells Transformed Fibroblast,MAPK3,ENSG00000102882.11,protein-coding,Summary-PrediXcan(S-PrediXcan),6.31E+00,2.86E-10,TWASP000056
Schizophrenia,Schizophrenia,Pancreas,ZFP57,ENSG00000204644.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.65E+00,2.86E-11,TWASP000056
Schizophrenia,Schizophrenia,Pancreas,ZFP57,ENSG00000204644.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.65E+00,2.86E-11,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,ZFP57,ENSG00000204644.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.65E+00,2.87E-11,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,ZFP57,ENSG00000204644.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.65E+00,2.87E-11,TWASP000056
Schizophrenia,Schizophrenia,Brain,DPYD,ENSG00000188641.12,protein-coding,FUSION,7.30E+00,2.87E-13,TWASP000050
Schizophrenia,Schizophrenia,Brain Cerebellum,PGBD1,ENSG00000137338.5,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.45E+00,2.87E-17,TWASP000054
Schizophrenia,Schizophrenia,Brain Hippocampus,CTNNA1,ENSG00000044115.20,protein-coding,FUSION,5.55E+00,2.88E-08,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,GOSR1,ENSG00000108587.15,protein-coding,FUSION,-4.18E+00,2.89E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,PGBD1,ENSG00000137338.5,protein-coding,FUSION,4.68E+00,2.89E-06,TWASP000178
Schizophrenia,Schizophrenia,Brain,GLT8D1,ENSG00000016864.18,protein-coding,FUSION,-5.55E+00,2.89E-08,TWASP000123
Schizophrenia,Schizophrenia,Colon Transverse,BAK1,ENSG00000030110.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.89E-10,TWASP000056
Schizophrenia,Schizophrenia,Colon Transverse,BAK1,ENSG00000030110.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.89E-10,TWASP000054
Schizophrenia,Schizophrenia,Lymphoblastoid Cell Lines,MFSD13A,ENSG00000138111.14,protein-coding,FUSION,-7.60E+00,2.89E-14,TWASP000180
Schizophrenia,Schizophrenia,Brain Hippocampus,SRA1,ENSG00000213523.10,protein-coding,FUSION,-4.18E+00,2.90E-05,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,MAN2A1,ENSG00000112893.9,protein-coding,FUSION,4.18E+00,2.90E-05,TWASP000073
Schizophrenia,Schizophrenia,Brain,GIGYF2,ENSG00000204120.14,protein-coding,FUSION,-4.18E+00,2.90E-05,TWASP000083
Schizophrenia,Schizophrenia,Brain,RP11-7O11.3,ENSG00000237950.1,antisense,FUSION,-4.68E+00,2.90E-06,TWASP000004
Schizophrenia,Schizophrenia,Brain Hippocampus,RP11-569D9.5,ENSG00000283361.1,protein-coding,FUSION,4.68E+00,2.90E-06,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,PTK2B,ENSG00000120899.17,protein-coding,FUSION,-4.68E+00,2.90E-06,TWASP000022
Schizophrenia,Schizophrenia,Muscle Skeletal,WDR73,ENSG00000177082.12,protein-coding,FUSION,-5.13E+00,2.90E-07,TWASP000003
Schizophrenia,Schizophrenia,Brain,SNX19,ENSG00000120451.10,protein-coding,FUSION,5.55E+00,2.90E-08,TWASP000004
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,CUL9,ENSG00000112659.13,protein-coding,FUSION,5.55E+00,2.90E-08,TWASP000178
Schizophrenia,Schizophrenia,Brain Hippocampus,RP11-45P15.4,ENSG00000259775.1,antisense,FUSION,-4.18E+00,2.91E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,FANCL,ENSG00000115392.11,protein-coding,FUSION,-5.55E+00,2.91E-08,TWASP000178
Schizophrenia,Schizophrenia,Thyroid,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.30E+00,2.91E-10,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.30E+00,2.91E-10,TWASP000054
Schizophrenia,Schizophrenia,Adipose,BAK1,ENSG00000030110.12,protein-coding,FUSION,5.55E+00,2.92E-08,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,DHX35,ENSG00000101452.14,protein-coding,FUSION,4.68E+00,2.93E-06,TWASP000073
Schizophrenia,Schizophrenia,Adipose,WDR73,ENSG00000177082.12,protein-coding,FUSION,4.68E+00,2.93E-06,TWASP000123
Schizophrenia,Schizophrenia,Brain Hippocampus,DNAH10OS,ENSG00000250091.2,protein-coding,FUSION,4.68E+00,2.93E-06,TWASP000022
Schizophrenia,Schizophrenia,Ovary,ZNF391,ENSG00000124613.8,protein-coding,FUSION,5.94E+00,2.93E-09,TWASP000003
Schizophrenia,Schizophrenia,Brain Nucleus Accumbens,ALDOA,ENSG00000149925.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.93E-10,TWASP000054
Schizophrenia,Schizophrenia,Brain Nucleus Accumbens,ALDOA,ENSG00000149925.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.93E-10,TWASP000056
Schizophrenia,Schizophrenia,Blood,BTN3A2,ENSG00000186470.13,protein-coding,FUSION,-7.30E+00,2.93E-13,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,RAD51C,ENSG00000108384.14,protein-coding,FUSION,-4.18E+00,2.94E-05,TWASP000073
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,IREB2,ENSG00000136381.12,protein-coding,FUSION,4.18E+00,2.94E-05,TWASP000022
Schizophrenia,Schizophrenia,Adipose,PCNX1,ENSG00000100731.15,protein-coding,FUSION,-4.68E+00,2.94E-06,TWASP000123
Schizophrenia,Schizophrenia,Brain,JKAMP,ENSG00000050130.17,protein-coding,FUSION,-5.13E+00,2.94E-07,TWASP000050
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,JKAMP,ENSG00000050130.17,protein-coding,FUSION,-5.13E+00,2.94E-07,TWASP000073
Schizophrenia,Schizophrenia,Blood,CDK2AP1,ENSG00000111328.6,protein-coding,FUSION,-5.55E+00,2.94E-08,TWASP000003
Schizophrenia,Schizophrenia,Brain Hippocampus,DARS2,ENSG00000117593.9,protein-coding,FUSION,4.18E+00,2.95E-05,TWASP000022
Schizophrenia,Schizophrenia,Whole Blood,GIGYF1,ENSG00000146830.9,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),5.71E-02,2.95E-06,TWASP000090
Schizophrenia,Schizophrenia,Anterior Cingulate Cortex,C4A,ENSG00000244731.7,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,2.95E-08,TWASP000056
Schizophrenia,Schizophrenia,Pituitary,POLR1H,ENSG00000066379,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,2.95E-08,TWASP000056
Schizophrenia,Schizophrenia,Pituitary,POLR1H,ENSG00000066379,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,2.95E-08,TWASP000054
Schizophrenia,Schizophrenia,Anterior Cingulate Cortex,C4A,ENSG00000244731.7,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,2.95E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain,ST3GAL3,ENSG00000126091.19,protein-coding,FUSION,5.93E+00,2.95E-09,TWASP000050
Schizophrenia,Schizophrenia,Whole Blood,STIMATE,ENSG00000213533,protein-coding,FUSION,6.30E+00,2.95E-10,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,PTPA,ENSG00000119383.19,protein-coding,FUSION,-4.18E+00,2.96E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,XPNPEP3,ENSG00000196236.12,protein-coding,FUSION,4.67E+00,2.96E-06,TWASP000004
Schizophrenia,Schizophrenia,Brain Hippocampus,PCMTD1,ENSG00000168300.13,protein-coding,FUSION,4.67E+00,2.96E-06,TWASP000022
Schizophrenia,Schizophrenia,Whole Blood,DARS2,ENSG00000117593.9,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),7.02E-02,2.96E-10,TWASP000090
Schizophrenia,Schizophrenia,Brain,ETF1,ENSG00000120705.12,protein-coding,FUSION,6.30E+00,2.96E-10,TWASP000004
Schizophrenia,Schizophrenia,Muscle Skeletal,DDAH2,ENSG00000213722.8,protein-coding,Summary-PrediXcan(S-PrediXcan),6.98E+00,2.96E-12,TWASP000056
Schizophrenia,Schizophrenia,Muscle Skeletal,DDAH2,ENSG00000213722.8,protein-coding,Summary-PrediXcan(S-PrediXcan),6.98E+00,2.96E-12,TWASP000054
Schizophrenia,Schizophrenia,Brain,DNAJC11,ENSG00000007923.15,protein-coding,FUSION,-4.67E+00,2.97E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain,PCDHA7,ENSG00000204963.5,protein-coding,FUSION,4.67E+00,2.97E-06,TWASP000004
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,DNAJC11,ENSG00000007923.15,protein-coding,FUSION,-4.67E+00,2.97E-06,TWASP000073
Schizophrenia,Schizophrenia,Brain Hippocampus,PTK2B,ENSG00000120899.17,protein-coding,FUSION,-4.67E+00,2.97E-06,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,NGEF,ENSG00000066248.14,protein-coding,FUSION,-5.13E+00,2.97E-07,TWASP000022
Schizophrenia,Schizophrenia,Small Intestine-Terminal Ileum,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,2.97E-09,TWASP000056
Schizophrenia,Schizophrenia,Small Intestine-Terminal Ileum,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,2.97E-09,TWASP000054
Schizophrenia,Schizophrenia,Peripheral Blood,SP4,ENSG00000105866.13,protein-coding,Summary data-based Mendelian Randomization(SMR),1.42E-01,2.98E-06,TWASP000100
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,FAM83H,ENSG00000180921.6,protein-coding,FUSION,4.67E+00,2.98E-06,TWASP000073
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,CALN1,ENSG00000183166.10,protein-coding,FUSION,5.12E+00,2.98E-07,TWASP000073
Schizophrenia,Schizophrenia,Spleen,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,2.98E-09,TWASP000056
Schizophrenia,Schizophrenia,Spleen,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,2.98E-09,TWASP000054
Schizophrenia,Schizophrenia,Brain,PPP2R5B,ENSG00000068971.13,protein-coding,FUSION,-4.67E+00,2.99E-06,TWASP000004
Schizophrenia,Schizophrenia,Colon Transverse,DOC2A,ENSG00000149927.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,2.99E-09,TWASP000054
Schizophrenia,Schizophrenia,Adrenal Gland,PCCB,ENSG00000114054.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.99E-10,TWASP000054
Schizophrenia,Schizophrenia,Adrenal Gland,PCCB,ENSG00000114054.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,2.99E-10,TWASP000056
Schizophrenia,Schizophrenia,Adipose,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.98E+00,2.99E-12,TWASP000054
Schizophrenia,Schizophrenia,Adipose,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.98E+00,2.99E-12,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,MED30,ENSG00000164758.7,protein-coding,FUSION,-4.17E+00,3.00E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,FAM83H,ENSG00000180921.6,protein-coding,FUSION,4.67E+00,3.00E-06,TWASP000050
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,DNAJA3,ENSG00000103423.13,protein-coding,FUSION,4.67E+00,3.01E-06,TWASP000073
Schizophrenia,Schizophrenia,Brain,DNAJA3,ENSG00000103423.13,protein-coding,FUSION,4.67E+00,3.01E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain,PDF,ENSG00000258429.1,protein-coding,FUSION,-4.67E+00,3.01E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain,NIP7,ENSG00000132603.13,protein-coding,FUSION,-4.67E+00,3.01E-06,TWASP000004
Schizophrenia,Schizophrenia,Brain,FANCL,ENSG00000115392.11,protein-coding,FUSION,-5.12E+00,3.01E-07,TWASP000123
Schizophrenia,Schizophrenia,Muscle Skeletal,ATF6B,ENSG00000213676.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.01E-08,TWASP000054
Schizophrenia,Schizophrenia,Muscle Skeletal,ATF6B,ENSG00000213676.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.01E-08,TWASP000056
Schizophrenia,Schizophrenia,Cells Transformed Fibroblast,NMB,ENSG00000197696.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.01E-09,TWASP000056
Schizophrenia,Schizophrenia,Cells Transformed Fibroblast,NMB,ENSG00000197696.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.01E-09,TWASP000054
Schizophrenia,Schizophrenia,Brain Hippocampus,NAGA,ENSG00000198951.11,protein-coding,FUSION,7.60E+00,3.01E-14,TWASP000022
Schizophrenia,Schizophrenia,Brain Cortex,RP11-466A19.1,ENSG00000266718.1,antisense,FUSION,-4.67E+00,3.02E-06,TWASP000050
Schizophrenia,Schizophrenia,Testis,RP4-669P10.16,ENSG00000232710.1,lincRNA,FUSION,-5.12E+00,3.02E-07,TWASP000003
Schizophrenia,Schizophrenia,Nerve Tibial,SNX19,ENSG00000120451.10,protein-coding,FUSION,-6.65E+00,3.02E-11,TWASP000003
Schizophrenia,Schizophrenia,Brain Hippocampus,HIP1R,ENSG00000130787.13,protein-coding,FUSION,-4.67E+00,3.03E-06,TWASP000022
Schizophrenia,Schizophrenia,Brain,JRK,ENSG00000234616.8,protein-coding,FUSION,-5.12E+00,3.03E-07,TWASP000004
Schizophrenia,Schizophrenia,Adrenal Gland,TRIM39,ENSG00000204599.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.03E-09,TWASP000054
Schizophrenia,Schizophrenia,Adipose,AS3MT,ENSG00000214435.7,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.03E-09,TWASP000054
Schizophrenia,Schizophrenia,Adipose,AS3MT,ENSG00000214435.7,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.03E-09,TWASP000056
Schizophrenia,Schizophrenia,Nerve Tibial,HSPA1B,ENSG00000204388.6,protein-coding,Summary-PrediXcan(S-PrediXcan),7.29E+00,3.03E-13,TWASP000056
Schizophrenia,Schizophrenia,Nerve Tibial,HSPA1B,ENSG00000204388.6,protein-coding,Summary-PrediXcan(S-PrediXcan),7.29E+00,3.03E-13,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,UNC79,ENSG00000133958.13,protein-coding,FUSION,4.17E+00,3.04E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,RP11-247A12.2,ENSG00000204055.4,antisense,FUSION,4.67E+00,3.04E-06,TWASP000004
Schizophrenia,Schizophrenia,Artery Tibia,MOG,ENSG00000204655.11,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.04E-08,TWASP000056
Schizophrenia,Schizophrenia,Artery Tibia,MOG,ENSG00000204655.11,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.04E-08,TWASP000054
Schizophrenia,Schizophrenia,Adipose,HLA-DQB2,ENSG00000232629.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.04E-09,TWASP000054
Schizophrenia,Schizophrenia,Adipose,HLA-DQB2,ENSG00000232629.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.04E-09,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,ZNF664,ENSG00000179195.15,protein-coding,FUSION,-4.67E+00,3.05E-06,TWASP000022
Schizophrenia,Schizophrenia,Frontal Cortex,FAM86B3P,ENSG00000173295.7,transcribed_unprocessed_pseudogene,Summary data-based Mendelian Randomization(SMR),-7.18E-02,3.05E-06,TWASP000100
Schizophrenia,Schizophrenia,Brain,SMDT1,ENSG00000183172.8,protein-coding,FUSION,-6.30E+00,3.05E-10,TWASP000050
Schizophrenia,Schizophrenia,Whole Blood,WDR82,ENSG00000164091.11,protein-coding,FUSION,-5.54E+00,3.06E-08,TWASP000123
Schizophrenia,Schizophrenia,Brain Frontal Cortex,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,3.06E-10,TWASP000054
Schizophrenia,Schizophrenia,Brain Frontal Cortex,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.30E+00,3.06E-10,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,TMEM219,ENSG00000149932.16,protein-coding,FUSION,-6.64E+00,3.06E-11,TWASP000022
Schizophrenia,Schizophrenia,Brain,ZKSCAN3,ENSG00000189298.13,protein-coding,FUSION,6.97E+00,3.06E-12,TWASP000004
Schizophrenia,Schizophrenia,Brain,SRA1,ENSG00000213523.10,protein-coding,FUSION,-4.67E+00,3.07E-06,TWASP000123
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,ACTR5,ENSG00000101442.9,protein-coding,FUSION,4.67E+00,3.07E-06,TWASP000022
Schizophrenia,Schizophrenia,Whole Blood,DDHD2,ENSG00000085788.13,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-6.56E-02,3.07E-07,TWASP000090
Schizophrenia,Schizophrenia,Thyroid,TM6SF2,ENSG00000213996.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.07E-08,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,TM6SF2,ENSG00000213996.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.07E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain,PCCB,ENSG00000114054.13,protein-coding,FUSION,-6.30E+00,3.07E-10,TWASP000123
Schizophrenia,Schizophrenia,Skin Sun Exposed,BAK1,ENSG00000030110.12,protein-coding,FUSION,6.30E+00,3.07E-10,TWASP000003
Schizophrenia,Schizophrenia,Aortic Artery,H4C11,ENSG00000197238,protein-coding,Summary-PrediXcan(S-PrediXcan),9.93E+00,3.07E-23,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,H4C11,ENSG00000197238,protein-coding,Summary-PrediXcan(S-PrediXcan),9.93E+00,3.07E-23,TWASP000056
Schizophrenia,Schizophrenia,Whole Blood,NDRG4,ENSG00000103034.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.93E+00,3.08E-09,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,TERF2,ENSG00000132604.10,protein-coding,FUSION,-4.17E+00,3.09E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Cortex,NAT8,ENSG00000144035.3,protein-coding,FUSION,4.66E+00,3.09E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain Hippocampus,FTCDNL1,ENSG00000226124.6,protein-coding,FUSION,-5.54E+00,3.09E-08,TWASP000022
Schizophrenia,Schizophrenia,Pancreas,NAGA,ENSG00000198951.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.09E-08,TWASP000056
Schizophrenia,Schizophrenia,Pancreas,NAGA,ENSG00000198951.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.54E+00,3.09E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain,PCCB,ENSG00000114054.13,protein-coding,FUSION,6.29E+00,3.09E-10,TWASP000003
Schizophrenia,Schizophrenia,Brain Caudate Basal Ganglia,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.97E+00,3.09E-12,TWASP000056
Schizophrenia,Schizophrenia,Brain Caudate Basal Ganglia,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.97E+00,3.09E-12,TWASP000054
Schizophrenia,Schizophrenia,Nerve Tibial,ZNF165,ENSG00000197279.3,protein-coding,FUSION,-7.89E+00,3.09E-15,TWASP000003
Schizophrenia,Schizophrenia,Brain,ACAD8,ENSG00000151498.11,protein-coding,FUSION,-4.66E+00,3.10E-06,TWASP000050
Schizophrenia,Schizophrenia,Adipose,CCHCR1,ENSG00000204536.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.10E-08,TWASP000054
Schizophrenia,Schizophrenia,Adipose,CCHCR1,ENSG00000204536.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.10E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain,RP11-350N15.5,ENSG00000272092.1,lincRNA,FUSION,5.93E+00,3.10E-09,TWASP000004
Schizophrenia,Schizophrenia,Breast Mammary Tissue,BAG6,ENSG00000204463.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.64E+00,3.10E-11,TWASP000054
Schizophrenia,Schizophrenia,Breast Mammary Tissue,BAG6,ENSG00000204463.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.64E+00,3.10E-11,TWASP000056
Schizophrenia,Schizophrenia,Artery Tibia,BTN3A2,ENSG00000186470.13,protein-coding,FUSION,-1.08E+01,3.10E-27,TWASP000003
Schizophrenia,Schizophrenia,Brain,CREB3L4,ENSG00000143578.15,protein-coding,FUSION,4.17E+00,3.11E-05,TWASP000083
Schizophrenia,Schizophrenia,Colon Sigmoid,CALHM2,ENSG00000138172.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.11E-08,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,RP1-313I6.12,ENSG00000272009.1,antisense,FUSION,-5.54E+00,3.11E-08,TWASP000003
Schizophrenia,Schizophrenia,Colon Sigmoid,CALHM2,ENSG00000138172.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.54E+00,3.11E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain,PACSIN3,ENSG00000165912.15,protein-coding,FUSION,5.53E+00,3.11E-08,TWASP000004
Schizophrenia,Schizophrenia,Thyroid,HLA-B,ENSG00000234745.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.11E-09,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,HLA-B,ENSG00000234745.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.11E-09,TWASP000054
Schizophrenia,Schizophrenia,Brain,CXXC5,ENSG00000171604.11,protein-coding,FUSION,6.29E+00,3.11E-10,TWASP000050
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,LMAN2L,ENSG00000114988.11,protein-coding,FUSION,-4.16E+00,3.12E-05,TWASP000022
Schizophrenia,Schizophrenia,Liver,OLA1P1,ENSG00000213790.2,processed_pseudogene,FUSION,-5.12E+00,3.12E-07,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,ASAP1,ENSG00000153317.14,protein-coding,FUSION,-5.12E+00,3.12E-07,TWASP000022
Schizophrenia,Schizophrenia,Heart Atrial Appendage,POU5F1,ENSG00000204531.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.12E-09,TWASP000054
Schizophrenia,Schizophrenia,Whole Blood,PPP2R3C,ENSG00000092020.10,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),3.07E-02,3.12E-09,TWASP000090
Schizophrenia,Schizophrenia,Heart Atrial Appendage,POU5F1,ENSG00000204531.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.93E+00,3.12E-09,TWASP000056
Schizophrenia,Schizophrenia,Vagina,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.89E+00,3.12E-15,TWASP000056
