Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,NDUFS2,ENSG00000158864.12,protein-coding,S-PrediXcan,-6.01E+00,1.83E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,BIN1,ENSG00000136717.14,protein-coding,FUSION,-6.72E+00,1.83E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Spleen,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,7.95E+00,1.83E-15,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,PVR,ENSG00000073008.14,protein-coding,FUSION,-8.77E+00,1.83E-18,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,CASTOR3,ENSG00000239521,pseudogene,S-PrediXcan,-5.21E+00,1.84E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Testis,ARHGAP45,ENSG00000180448.10,protein-coding,FUSION,-4.28E+00,1.85E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,APOE,ENSG00000130203.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.72E+01,1.85E-66,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,YPEL3,ENSG00000090238.11,protein-coding,S-PrediXcan,-4.28E+00,1.86E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,YPEL3,ENSG00000090238.11,protein-coding,S-PrediXcan,-4.28E+00,1.86E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,HSPA4,ENSG00000170606.14,protein-coding,S-PrediXcan,4.28E+00,1.86E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,NYAP1,ENSG00000166924.8,protein-coding,S-PrediXcan,-5.21E+00,1.86E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,OPA3,ENSG00000125741.4,protein-coding,S-PrediXcan,-5.21E+00,1.86E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Liver,NECTIN2,ENSG00000130202.9,protein-coding,FUSION,9.98E+00,1.86E-23,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,FAM241A,ENSG00000174749,protein-coding,S-PrediXcan,-4.77E+00,1.87E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,FAM241A,ENSG00000174749,protein-coding,S-PrediXcan,-4.77E+00,1.87E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Frontal Cortex,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.62E+00,1.87E-08,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Frontal Cortex,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.62E+00,1.87E-08,TWASP000056
Alzheimer Dementia,Alzheimer'S Disease,Whole Blood,MS4A2,ENSG00000149534.8,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-8.94E-02,1.87E-11,TWASP000090
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,FNBP4,ENSG00000109920.12,protein-coding,FUSION,-5.62E+00,1.88E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,ZNF296,ENSG00000170684.8,protein-coding,FUSION,-1.31E+01,1.88E-39,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,ELL,ENSG00000105656.12,protein-coding,FUSION,3.60E-01,1.89E-05,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,HLA-DRB1,ENSG00000196126.11,protein-coding,S-PrediXcan,4.28E+00,1.90E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,NTN5,ENSG00000142233.11,protein-coding,S-PrediXcan,4.28E+00,1.90E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,HLA-DRB1,ENSG00000196126.11,protein-coding,S-PrediXcan,4.28E+00,1.90E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,MADD,ENSG00000110514.19,protein-coding,FUSION,-4.28E+00,1.91E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,ZNF112,ENSG00000062370.16,protein-coding,S-PrediXcan,6.71E+00,1.91E-11,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,ZNF112,ENSG00000062370.16,protein-coding,S-PrediXcan,6.71E+00,1.91E-11,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,SCIMP,ENSG00000161929.14,protein-coding,S-PrediXcan,4.27E+00,1.92E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,FAM111A,ENSG00000166801.15,protein-coding,S-PrediXcan,5.21E+00,1.92E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellum,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.21E+00,1.92E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,CEACAM19,ENSG00000186567.12,protein-coding,S-PrediXcan,7.66E+00,1.92E-14,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,CEACAM19,ENSG00000186567.12,protein-coding,S-PrediXcan,7.66E+00,1.92E-14,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Vagina,CSPG4P11,ENSG00000259726.1,unprocessed_pseudogene,FUSION,4.27E+00,1.95E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,CD14,MYBPC3,ENSG00000134571.10,protein-coding,FUSION,5.20E+00,1.95E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,NYAP1,ENSG00000166924.8,protein-coding,S-PrediXcan,-5.20E+00,1.95E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,NYAP1,ENSG00000166924.8,protein-coding,S-PrediXcan,-5.20E+00,1.95E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,ZNF232,ENSG00000167840.13,protein-coding,S-PrediXcan,-4.27E+00,1.96E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,PPP1R13L,ENSG00000104881.15,protein-coding,Summary-PrediXcan(S-PrediXcan),4.27E+00,1.96E-05,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Lung,ZNF233,ENSG00000159915.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.09E+01,1.97E-27,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Lung,ZNF233,ENSG00000159915.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.09E+01,1.97E-27,TWASP000054
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,SNRPD2,ENSG00000125743.10,protein-coding,Bayesian genome-wide TWAS,-1.38E+01,1.97E-43,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,ZNF660,ENSG00000144792.9,protein-coding,FUSION,-4.27E+00,1.99E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,BIN1,ENSG00000136717.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.61E+00,1.99E-08,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,BIN1,ENSG00000136717.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.61E+00,1.99E-08,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Minor Salivary Gland,ZNF285,ENSG00000267508.5,protein-coding,FUSION,-7.65E+00,1.99E-14,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,MRPL51,ENSG00000111639.7,protein-coding,FUSION,4.26E+00,2.01E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,KIF1B,ENSG00000054523.17,protein-coding,MOSTWAS,-7.03E+00,2.01E-12,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,4.75E+00,2.02E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,AZGP1,ENSG00000160862.12,protein-coding,S-PrediXcan,-5.61E+00,2.02E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Lung,APOC2,ENSG00000234906.9,protein-coding,FUSION,-6.36E+00,2.02E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,AP2A2,ENSG00000183020.13,protein-coding,FUSION,3.72E+00,2.03E-04,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Lung,IRAK4,ENSG00000198001.13,protein-coding,FUSION,4.26E+00,2.03E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Testis,CLEC16A,ENSG00000038532.14,protein-coding,FUSION,-4.26E+00,2.03E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,INO80E,ENSG00000169592.14,protein-coding,S-PrediXcan,4.26E+00,2.04E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,INO80E,ENSG00000169592.14,protein-coding,S-PrediXcan,4.26E+00,2.04E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,NDUFS2,ENSG00000158864.12,protein-coding,S-PrediXcan,-4.75E+00,2.04E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Ovary,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.94E+00,2.04E-15,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Ovary,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.94E+00,2.04E-15,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Aortic Artery,DMWD,ENSG00000185800.11,protein-coding,FUSION,4.26E+00,2.05E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain,PVR,ENSG00000073008.14,protein-coding,FUSION,-5.19E+00,2.05E-07,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,4.75E+00,2.06E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,MS4A4A,ENSG00000110079.16,protein-coding,Summary-PrediXcan(S-PrediXcan),6.36E+00,2.06E-10,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain,ZNF740,ENSG00000139651.10,protein-coding,FUSION,4.26E+00,2.08E-05,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,CASS4,ENSG00000087589.16,protein-coding,S-PrediXcan,-4.75E+00,2.08E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,CASS4,ENSG00000087589.16,protein-coding,S-PrediXcan,-4.75E+00,2.08E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.19E+00,2.08E-07,TWASP000173
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,CLASRP,ENSG00000104859.14,protein-coding,TIGAR,5.99E+00,2.08E-09,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,MFSD2A,ENSG00000168389.17,protein-coding,FUSION,4.26E+00,2.09E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,STX4,ENSG00000103496.14,protein-coding,S-PrediXcan,4.25E+00,2.09E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,STX4,ENSG00000103496.14,protein-coding,S-PrediXcan,4.25E+00,2.09E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellum,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.34E+00,2.09E-13,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellum,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.34E+00,2.09E-13,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ARL6IP4,ENSG00000182196.13,protein-coding,FUSION,6.20E-01,2.10E-04,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,HLA-DQA2,ENSG00000237541.3,protein-coding,S-PrediXcan,-4.74E+00,2.10E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,HLA-DQA2,ENSG00000237541.3,protein-coding,S-PrediXcan,-4.74E+00,2.10E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,PVRIG,ENSG00000213413.2,protein-coding,S-PrediXcan,-5.60E+00,2.10E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,PVRIG,ENSG00000213413.2,protein-coding,S-PrediXcan,-5.60E+00,2.10E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Testis,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,1.04E+01,2.10E-25,TWASP000173
Alzheimer Dementia,Alzheimer'S Disease,Whole Blood,C1QTNF4,ENSG00000172247.3,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),4.63E-02,2.11E-06,TWASP000090
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.19E+00,2.12E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,POLR1G,ENSG00000117877,protein-coding,FUSION,5.19E+00,2.13E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-5.99E+00,2.13E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cells Transformed Fibroblast,PSMC3,ENSG00000165916.8,protein-coding,FUSION,-5.19E+00,2.14E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,FOSB,ENSG00000125740.13,protein-coding,Summary-PrediXcan(S-PrediXcan),9.01E+00,2.14E-19,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,ZNF296,ENSG00000170684.8,protein-coding,S-PrediXcan,-4.74E+00,2.15E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,ZNF296,ENSG00000170684.8,protein-coding,S-PrediXcan,-4.74E+00,2.15E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.19E+00,2.15E-07,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.19E+00,2.15E-07,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,BIN1,ENSG00000136717.14,protein-coding,FUSION,-5.99E+00,2.15E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,CR1,ENSG00000203710.10,protein-coding,Summary-PrediXcan(S-PrediXcan),7.34E+00,2.15E-13,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,CR1,ENSG00000203710.10,protein-coding,Summary-PrediXcan(S-PrediXcan),7.34E+00,2.15E-13,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Aortic Artery,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),1.02E+01,2.15E-24,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Aortic Artery,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),1.02E+01,2.15E-24,TWASP000056
Alzheimer Dementia,Alzheimer'S Disease,Whole Blood,SIX5,ENSG00000177045.7,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),7.39E-02,2.16E-06,TWASP000090
Alzheimer's Disease,Alzheimer'S Disease,Cells Transformed Fibroblast,NDUFS3,ENSG00000213619.9,protein-coding,FUSION,4.74E+00,2.16E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Frontal Cortex,GEMIN7,ENSG00000142252.10,protein-coding,FUSION,6.69E+00,2.17E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,CLU,ENSG00000120885.21,protein-coding,FUSION,7.02E+00,2.17E-12,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,PACS2,ENSG00000179364.13,protein-coding,FUSION,-3.70E+00,2.18E-04,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,DGUOK,ENSG00000114956.19,protein-coding,Summary data_based Mendelian Randomization(SMR),1.28E+00,2.18E-05,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,CADPS2,ENSG00000081803.15,protein-coding,MOSTWAS,-5.60E+00,2.18E-08,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,PVR,ENSG00000073008.14,protein-coding,FUSION,-8.48E+00,2.18E-17,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,GEMIN7,ENSG00000142252.10,protein-coding,FUSION,1.26E+01,2.18E-36,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,PPP1R37,ENSG00000104866.10,protein-coding,S-PrediXcan,-4.24E+00,2.19E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,PPP1R37,ENSG00000104866.10,protein-coding,S-PrediXcan,-4.24E+00,2.19E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Small Intestine-Terminal Ileum,PLCB2-AS1,ENSG00000259307.1,antisense,FUSION,-4.25E+00,2.19E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,4.73E+00,2.19E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,SCIMP,ENSG00000161929.14,protein-coding,S-PrediXcan,5.18E+00,2.19E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,AAR2,ENSG00000131043.11,protein-coding,Summary data_based Mendelian Randomization(SMR),-5.12E-01,2.19E-08,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Brain,PVR,ENSG00000073008.14,protein-coding,FUSION,-5.98E+00,2.19E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Adipose,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.02E+00,2.19E-12,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Adipose,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.02E+00,2.19E-12,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Hypothalamus,PA2G4P6,ENSG00000231799.2,processed_pseudogene,FUSION,4.24E+00,2.20E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,INO80E,ENSG00000169592.14,protein-coding,S-PrediXcan,4.24E+00,2.21E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,HLA-DRB1,ENSG00000196126.11,protein-coding,S-PrediXcan,4.24E+00,2.21E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,AP4M1,ENSG00000221838.9,protein-coding,S-PrediXcan,-4.73E+00,2.21E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,AP4M1,ENSG00000221838.9,protein-coding,S-PrediXcan,-4.73E+00,2.21E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,CD14,PVR,ENSG00000073008.14,protein-coding,FUSION,-6.69E+00,2.21E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,CD14,SLC24A4,ENSG00000140090.17,protein-coding,FUSION,-4.24E+00,2.22E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ZNF815P,ENSG00000235944.7,transcribed_unprocessed_pseudogene,Summary data_based Mendelian Randomization(SMR)_,3.89E-01,2.22E-05,TWASP000018
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,EML2,ENSG00000125746.16,protein-coding,TIGAR,5.98E+00,2.22E-09,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,Liver,ZNF180,ENSG00000167384.10,protein-coding,FUSION,7.64E+00,2.22E-14,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,EPHA1,ENSG00000146904.8,protein-coding,FUSION,-4.73E+00,2.23E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,CARF,ENSG00000138380.17,protein-coding,S-PrediXcan,4.24E+00,2.24E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.18E+00,2.24E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Thyroid,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.98E+00,2.24E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,PRSS53,ENSG00000151006.7,protein-coding,S-PrediXcan,5.18E+00,2.25E-07,TWASP000172
Alzheimer Dementia,Alzheimer'S Disease,Whole Blood,FNBP4,ENSG00000109920.12,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-6.53E-02,2.25E-07,TWASP000090
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,ZNF180,ENSG00000167384.10,protein-coding,FUSION,-1.10E+01,2.25E-28,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.24E+00,2.28E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,SLC39A13,ENSG00000165915.13,protein-coding,FUSION,-5.59E+00,2.28E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,CR1,ENSG00000203710.10,protein-coding,S-PrediXcan,8.48E+00,2.28E-17,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,CR1,ENSG00000203710.10,protein-coding,S-PrediXcan,8.48E+00,2.28E-17,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adipose,ZNF285,ENSG00000267508.5,protein-coding,FUSION,-7.01E+00,2.31E-12,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,STX4,ENSG00000103496.14,protein-coding,S-PrediXcan,4.23E+00,2.32E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,MINDY2,ENSG00000128923.10,protein-coding,S-PrediXcan,4.72E+00,2.32E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,MINDY2,ENSG00000128923.10,protein-coding,S-PrediXcan,4.72E+00,2.32E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,FOSB,ENSG00000125740.13,protein-coding,Summary-PrediXcan(S-PrediXcan),7.01E+00,2.32E-12,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,FOSB,ENSG00000125740.13,protein-coding,Summary-PrediXcan(S-PrediXcan),7.01E+00,2.32E-12,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.23E+00,2.33E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,STX4,ENSG00000103496.14,protein-coding,S-PrediXcan,4.23E+00,2.33E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,EPHA1-AS1,ENSG00000229153.5,antisense,FUSION,-5.17E+00,2.33E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,CD14,MS4A4A,ENSG00000110079.16,protein-coding,FUSION,6.68E+00,2.33E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,PICALM,ENSG00000073921.17,protein-coding,FUSION,4.72E+00,2.34E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Lung,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-6.34E+00,2.34E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),8.48E+00,2.34E-17,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),8.48E+00,2.34E-17,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,NECTIN2,ENSG00000130202.9,protein-coding,FUSION,-1.35E+01,2.34E-41,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,IFN-induced CD14,SPI1,ENSG00000066336.11,protein-coding,FUSION,6.34E+00,2.35E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,ANK2,ENSG00000145362.17,protein-coding,Summary-PrediXcan(S-PrediXcan),2.26E+00,2.36E-02,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,BIN1,ENSG00000136717.14,protein-coding,Summary data-based Mendelian Randomization(SMR),4.20E-02,2.36E-08,TWASP000095
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,PVR,ENSG00000073008.14,protein-coding,FUSION,-6.34E+00,2.37E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,MS4A2,ENSG00000149534.8,protein-coding,FUSION,-6.68E+00,2.37E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-5.97E+00,2.38E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-5.97E+00,2.38E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Stomach,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,6.68E+00,2.38E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,VKORC1,ENSG00000167397.14,protein-coding,S-PrediXcan,5.17E+00,2.39E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,ELP3,ENSG00000134014.16,protein-coding,Summary-PrediXcan(S-PrediXcan),2.26E+00,2.40E-02,TWASP000134
