Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to11,Feature log2 fold change topic 3to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000071054,MAP4K4,391,1.23479,55,-3.2429,1235,3.42862,92,-1.1843
ENSG00000233639,PANTR1,39,0.72217,13,-2.0420,50,1.05105,92,2.14054
ENSG00000198914,POU3F3,157,1.39251,57,-0.9981,50,-0.6005,92,0.33418
ENSG00000135972,MRPS9,31,-0.3025,31,-0.7196,50,0.47982,92,1.49301
ENSG00000135966,TGFBRAP1,20,-0.3666,16,-1.4940,50,1.11666,92,2.21734
ENSG00000135974,C2orf49,40,0.45177,20,-1.4580,50,0.76586,92,1.81299
ENSG00000071051,NCK2,28,-1.7098,23,-3.1905,707,4.56113,92,0.18684
ENSG00000119147,ECRG4,9,-1.8639,27,-0.5499,50,0.74700,92,1.79166
ENSG00000115652,UXS1,21,-0.8646,32,-0.5309,50,0.51319,92,1.52997
ENSG00000144057,ST6GAL2,5,-2.0406,13,-1.5316,50,1.43699,92,2.60191
ENSG00000198075,SULT1C4,17,-0.8606,22,-0.9985,50,0.89626,92,1.96158
ENSG00000135968,GCC2,34,-1.0340,69,0.39452,50,-0.3699,92,0.57673
ENSG00000169756,LIMS1,24,-0.1856,18,-1.3573,50,0.96228,92,2.03754
ENSG00000153201,RANBP2,66,-0.0738,69,0.00876,50,-0.4816,92,0.45902
ENSG00000186522,SEPTIN10,85,2.04083,9,-3.0520,50,0.80322,92,1.85538
ENSG00000175701,MTLN,72,-0.4707,106,0.56610,50,-0.9748,92,-0.0556
ENSG00000175772,LINC01106,0,-9.2124,17,-1.0122,50,1.26886,92,2.39793
ENSG00000153107,ANAPC1,21,-0.6319,24,-0.8994,50,0.75477,92,1.80044
ENSG00000153214,TMEM87B,8,-1.4811,14,-1.4925,50,1.34856,92,2.49399
ENSG00000144161,ZC3H8,9,-1.4114,13,-1.5445,50,1.36979,92,2.51977
ENSG00000188177,ZC3H6,55,0.31638,38,-0.7171,50,0.13992,92,1.12136
ENSG00000114999,TTL,44,0.12916,33,-0.7785,50,0.32334,92,1.32090
ENSG00000125611,CHCHD5,45,0.05396,37,-0.6307,50,0.21327,92,1.20089
ENSG00000144136,SLC20A1,26,-0.6692,35,-0.4798,50,0.40111,92,1.40620
ENSG00000144134,RABL2A,6,-1.9250,13,-1.5788,50,1.45279,92,2.62135
ENSG00000115084,SLC35F5,30,-0.5526,39,-0.3828,50,0.26181,92,1.25371
ENSG00000115091,ACTR3,83,-0.2005,100,0.38236,50,-0.9390,92,-0.0186
ENSG00000175497,DPP10,19,-1.5048,50,0.15941,50,0.05071,92,1.02508
ENSG00000088205,DDX18,60,0.57443,33,-0.9717,50,0.23711,92,1.22682
ENSG00000125633,CCDC93,12,-1.0689,15,-1.4010,50,1.22365,92,2.34392
ENSG00000125629,INSIG2,17,-1.1991,34,-0.3900,50,0.48293,92,1.49646
ENSG00000144119,C1QL2,6,-3.1026,56,0.52053,50,-0.0107,92,0.95904
ENSG00000186132,C2orf76,18,-0.2050,10,-2.0662,50,1.41727,92,2.57772
ENSG00000155368,DBI,588,1.59613,221,-0.5718,50,-2.4266,92,-1.5402
ENSG00000144120,TMEM177,3,-2.9751,15,-1.3111,50,1.37430,92,2.52526
ENSG00000088179,PTPN4,19,-0.8598,28,-0.6974,50,0.65552,92,1.68867
ENSG00000115109,EPB41L5,15,-1.1247,25,-0.7610,50,0.77543,92,1.82384
ENSG00000226479,TMEM185B,32,0.05171,22,-1.1898,50,0.73875,92,1.78234
ENSG00000144118,RALB,24,-0.7055,31,-0.5783,50,0.50417,92,1.51998
ENSG00000074054,CLASP1,36,-1.1143,81,0.58751,50,-0.5635,92,0.37300
ENSG00000236859,NIFK-AS1,29,0.42135,11,-2.1622,50,1.25885,92,2.38594
ENSG00000155438,NIFK,26,-0.4082,27,-0.8429,50,0.63192,92,1.66223
ENSG00000211460,TSN,83,-0.2641,106,0.46139,50,-1.0061,92,-0.0880
ENSG00000136717,BIN1,474,1.85841,144,-0.9223,50,-1.9445,92,-1.0507
ENSG00000163161,ERCC3,22,-0.7357,29,-0.6839,50,0.60684,92,1.63419
ENSG00000169967,MAP3K2,39,0.33108,22,-1.3009,50,0.69866,92,1.73713
ENSG00000163166,IWS1,73,0.68729,39,-0.8646,50,0.02512,92,0.99754
ENSG00000136709,WDR33,39,-0.3529,45,-0.2751,50,0.05531,92,1.03003
ENSG00000144231,POLR2D,42,0.45313,21,-1.3764,50,0.69803,92,1.73642
ENSG00000136715,SAP130,18,-0.7758,23,-0.9616,50,0.84580,92,1.90386
ENSG00000136731,UGGT1,37,0.04454,28,-0.9303,50,0.51536,92,1.53238
ENSG00000136720,HS6ST1,40,-0.5226,54,-0.0265,50,-0.1347,92,0.82630
ENSG00000136699,SMPD4,55,0.03686,50,-0.3425,50,-0.1043,92,0.85879
ENSG00000152082,MZT2B,247,-0.2584,346,1.11743,50,-2.6086,92,-1.7244
ENSG00000136710,CCDC115,47,-0.3728,59,0.00353,50,-0.2578,92,0.69535
ENSG00000136718,IMP4,44,-0.4829,59,0.04287,50,-0.2392,92,0.71510
ENSG00000072135,PTPN18,24,-0.3307,21,-1.1289,50,0.83952,92,1.89669
ENSG00000136698,CFC1,0,-9.0345,13,-1.3705,50,1.48518,92,2.66135
ENSG00000178171,AMER3,0,-7.2957,17,-0.9992,50,1.25747,92,2.38429
ENSG00000136002,ARHGEF4,58,-1.8762,108,-1.7936,1301,3.71290,92,-1.1134
ENSG00000152102,FAM168B,112,0.04713,117,0.35003,50,-1.1772,92,-0.2649
ENSG00000115762,PLEKHB2,173,-0.4405,272,1.15084,50,-2.2501,92,-1.3613
ENSG00000173272,MZT2A,99,-0.6855,180,1.07471,50,-1.6581,92,-0.7585
ENSG00000287151,C2orf27A,5,-2.3848,18,-1.0660,50,1.17886,92,2.29071
ENSG00000150551,LYPD1,8,-2.9730,65,0.70625,50,-0.1969,92,0.76012
ENSG00000152127,MGAT5,90,-0.9014,60,-2.6343,50,-1.7139,1268,4.29450
ENSG00000152128,TMEM163,6,-3.1202,54,0.47181,50,0.03498,92,1.00815
ENSG00000082258,CCNT2,24,-0.6486,31,-0.6243,50,0.52592,92,1.54409
ENSG00000115839,RAB3GAP1,39,-1.0322,82,0.56835,50,-0.5819,92,0.35363
ENSG00000048991,R3HDM1,16,-1.3559,36,-0.2610,50,0.40762,92,1.41337
ENSG00000144224,UBXN4,136,0.90399,73,-0.5038,50,-0.7572,92,0.17042
ENSG00000076003,MCM6,12,-1.1465,16,-1.3158,50,1.18270,92,2.29526
ENSG00000115866,DARS,92,0.25917,78,-0.0615,50,-0.6966,92,0.23370
ENSG00000121966,CXCR4,17,-0.3963,13,-1.7805,50,1.30699,92,2.44376
ENSG00000150540,HNMT,35,0.42503,16,-1.7191,50,0.97600,92,2.05339
ENSG00000144228,SPOPL,29,0.10640,17,-1.5090,50,0.96314,92,2.03853
ENSG00000168702,LRP1B,18,-1.0207,28,-0.6323,50,0.64494,92,1.67681
ENSG00000121964,GTDC1,46,0.51643,24,-1.2953,50,0.59244,92,1.61811
ENSG00000169554,ZEB2,452,2.04317,47,-3.1346,683,2.52345,92,-0.8645
ENSG00000121989,ACVR2A,7,-2.2109,25,-0.6353,50,0.85768,92,1.91742
ENSG00000115947,ORC4,32,-1.2306,77,0.57796,50,-0.4968,92,0.44301
ENSG00000204406,MBD5,16,-0.6815,16,-1.3864,50,1.12960,92,2.23256
ENSG00000135999,EPC2,20,-0.3690,17,-1.4411,50,1.08131,92,2.17589
ENSG00000168280,KIF5C,313,0.31440,292,0.60208,50,-2.4620,92,-1.5761
ENSG00000187123,LYPD6,0,-6.0759,22,-0.6525,50,1.02094,92,2.10549
ENSG00000168288,MMADHC,51,-1.2359,58,-1.9436,706,3.55384,92,-0.2690
ENSG00000115963,RND3,1,-4.8609,20,-0.8045,50,1.11056,92,2.21017
ENSG00000080345,RIF1,62,0.62128,33,-0.9892,50,0.22163,92,1.20997
ENSG00000183091,NEB,2,-3.3555,20,-0.8327,50,1.08503,92,2.18025
ENSG00000162980,ARL5A,46,-0.2098,49,-0.2475,50,-0.0566,92,0.90978
ENSG00000182389,CACNB4,10,-2.0949,36,-0.1643,50,0.46628,92,1.47805
ENSG00000115145,STAM2,34,-0.1758,32,-0.7180,50,0.42180,92,1.42898
ENSG00000157827,FMNL2,604,2.90342,82,-2.0281,50,-1.7532,92,-0.8557
ENSG00000196504,PRPF40A,53,0.33419,36,-0.7857,50,0.20359,92,1.19038
ENSG00000177519,RPRM,2,-3.9815,34,-0.1158,50,0.58394,92,1.60863
ENSG00000144278,GALNT13,21,-0.5278,22,-1.0523,50,0.84436,92,1.90221
ENSG00000162989,KCNJ3,3,-3.8329,40,0.12397,50,0.38418,92,1.38759
ENSG00000115159,GPD2,16,-1.4166,39,-0.1738,50,0.34372,92,1.34321
ENSG00000136541,ERMN,1384,4.68387,49,-3.8656,50,-2.4459,92,-1.5598
ENSG00000144283,PKP4,304,2.01582,76,-1.3044,50,-1.1896,92,-0.2776
ENSG00000115183,TANC1,50,1.09332,12,-2.2386,50,0.97528,92,2.05256
ENSG00000196151,WDSUB1,9,-1.4499,14,-1.4393,50,1.31155,92,2.44925
ENSG00000123636,BAZ2B,79,1.01361,32,-1.2223,50,0.15969,92,1.14276
ENSG00000136536,MARCH7,36,-0.2057,35,-0.6204,50,0.34115,92,1.34039
ENSG00000241399,CD302,26,-0.0531,17,-1.4636,50,0.99188,92,2.07178
ENSG00000153250,RBMS1,12,-1.2565,21,-0.9665,50,0.96019,92,2.03512
ENSG00000136560,TANK,32,-0.3919,36,-0.5153,50,0.32354,92,1.32112
ENSG00000115233,PSMD14,74,-0.3823,103,0.49950,50,-0.9505,92,-0.0305
ENSG00000144290,SLC4A10,2,-5.1762,89,1.27163,50,-0.5667,92,0.36957
ENSG00000115271,GCA,124,1.44731,40,-1.2923,50,-0.2109,92,0.74521
ENSG00000182263,FIGN,11,-1.5343,23,-0.8202,50,0.90205,92,1.96822
ENSG00000153253,SCN3A,8,-3.4140,97,1.27853,50,-0.6974,92,0.23279
ENSG00000136531,SCN2A,3,-5.1796,152,2.02052,50,-1.2798,92,-0.3705
ENSG00000178662,CSRNP3,7,-3.6412,101,1.35594,50,-0.7475,92,0.18059
ENSG00000123607,TTC21B,8,-1.6128,17,-1.1981,50,1.18045,92,2.29261
ENSG00000144285,SCN1A,8,-3.6035,34,-2.5462,708,4.32532,92,0.09299
ENSG00000169432,SCN9A,2,-4.6969,67,0.87246,50,-0.2219,92,0.73348
ENSG00000136546,SCN7A,1,-4.8081,31,-0.1909,50,0.66717,92,1.70173
ENSG00000172318,B3GALT1,1,-4.1970,15,-1.2613,50,1.38883,92,2.54296
ENSG00000198648,STK39,139,1.07403,65,-0.6944,50,-0.6599,92,0.27207
ENSG00000172292,CERS6,17,-2.0865,75,0.75320,50,-0.4017,92,0.54310
ENSG00000081479,LRP2,125,2.76728,6,-3.8882,50,0.59050,92,1.61595
ENSG00000163093,BBS5,9,-1.5402,18,-1.1651,50,1.14789,92,2.25412
ENSG00000138399,FASTKD1,9,-1.7110,20,-0.9761,50,1.04250,92,2.13057
ENSG00000138398,PPIG,100,0.40273,76,-0.1625,50,-0.6937,92,0.23667
ENSG00000213160,KLHL23,9,-1.8778,27,-0.5809,50,0.77334,92,1.82147
ENSG00000138385,SSB,73,-0.5554,116,0.68119,50,-1.0828,92,-0.1674
ENSG00000138382,METTL5,45,-0.5599,65,0.16347,50,-0.3416,92,0.60661
ENSG00000144357,UBR3,58,-0.1715,64,-0.0088,50,-0.3800,92,0.56607
ENSG00000239467,AC007405.3,4,-2.5834,19,-0.9898,50,1.14423,92,2.24980
ENSG00000128683,GAD1,8,-4.4401,210,2.39199,50,-1.7186,92,-0.8203
ENSG00000115806,GORASP2,70,-0.0079,71,3.94619,50,-0.5258,92,0.41253
ENSG00000198586,TLK1,26,-1.0275,50,0.03347,50,0.02559,92,0.99805
ENSG00000071967,CYBRD1,73,0.87025,33,-1.1257,50,0.17487,92,1.15921
ENSG00000077380,DYNC1I2,391,1.90220,111,-1.0464,50,-1.6312,92,-0.7310
ENSG00000115840,SLC25A12,15,-2.1894,69,0.67384,50,-0.2959,92,0.65497
ENSG00000128708,HAT1,41,0.24256,26,-1.0785,50,0.54985,92,1.57067
ENSG00000144355,DLX1,0,-6.0578,41,0.18553,50,0.39095,92,1.39503
ENSG00000091409,ITGA6,35,0.21938,21,-1.3102,50,0.76112,92,1.80763
ENSG00000091428,RAPGEF4,7,-3.2711,71,0.86445,50,-0.3117,92,0.63828
ENSG00000091436,MAP3K20,27,0.10242,15,-1.6734,50,1.07977,92,2.17409
ENSG00000172845,SP3,37,0.08343,27,-0.9782,50,0.54012,92,1.55986
ENSG00000138430,OLA1,45,-1.5140,144,1.29573,50,-1.2846,92,-0.3755
ENSG00000138433,CIR1,42,-0.2022,43,-0.3816,50,0.09055,92,1.06802
ENSG00000144306,SCRN3,13,-1.0691,19,-1.1425,50,1.04929,92,2.13849
ENSG00000163328,GPR155,20,-1.4083,50,0.14216,50,0.04052,92,1.01412
ENSG00000115935,WIPF1,208,3.14924,12,-3.4463,50,-0.0415,92,0.92599
ENSG00000128656,CHN1,28,-2.9263,244,2.29834,50,-1.9532,92,-1.0596
ENSG00000115966,ATF2,47,-1.2929,65,-1.5890,600,3.21347,92,-0.2131
ENSG00000154518,ATP5MC3,207,-1.2119,451,0.14665,50,-3.2138,1165,1.62782
ENSG00000144320,LNPK,53,0.19408,40,-0.6111,50,0.10376,92,1.08228
ENSG00000128654,MTX2,57,-0.4526,80,0.31728,50,-0.6163,92,0.31762
ENSG00000170144,HNRNPA3,202,0.22953,195,0.51036,50,-1.8904,92,-0.9956
ENSG00000116044,NFE2L2,136,1.56824,40,-1.3636,50,-0.2647,92,0.68802
ENSG00000018510,AGPS,55,0.60528,28,-1.1461,50,0.39634,92,1.40096
ENSG00000079156,OSBPL6,7,-2.4719,36,-0.1164,50,0.47603,92,1.48883
ENSG00000180228,PRKRA,54,-0.1811,59,-0.0861,50,-0.2722,92,0.68015
ENSG00000116095,PLEKHA3,29,-0.8237,48,-0.0691,50,0.05346,92,1.02804
ENSG00000187231,SESTD1,114,1.80945,24,-1.9490,50,0.17289,92,1.15706
ENSG00000170035,UBE2E3,58,-1.2207,84,-1.3610,654,3.02240,92,-0.4641
ENSG00000138434,ITPRID2,96,1.13391,37,-1.1530,50,-0.0394,92,0.92818
ENSG00000150722,PPP1R1C,5,-2.0863,12,-1.5717,50,1.46433,92,2.63557
ENSG00000115252,PDE1A,45,0.84365,14,-1.9700,50,0.93913,92,2.01084
ENSG00000077232,DNAJC10,43,-0.6595,68,0.25127,50,-0.3922,92,0.55315
ENSG00000061676,NCKAP1,80,-1.6680,222,-0.1067,704,1.90863,92,-1.3694
ENSG00000170396,ZNF804A,1,-4.2204,22,-0.6926,50,1.01999,92,2.10439
ENSG00000065548,ZC3H15,56,-1.0672,127,1.00191,50,-1.1567,92,-0.2437
ENSG00000138448,ITGAV,199,1.59366,64,-1.0629,50,-0.8220,92,0.10294
ENSG00000144369,FAM171B,40,-1.6627,141,1.33592,50,-1.2535,92,-0.3435
ENSG00000144366,GULP1,2,-3.4754,17,-1.0879,50,1.25897,92,2.38609
ENSG00000115368,WDR75,19,-0.4969,17,-1.3520,50,1.05685,92,2.14731
ENSG00000138449,SLC40A1,19,-0.6463,21,-1.1055,50,0.92006,92,1.98889
ENSG00000138381,ASNSD1,25,-0.9783,46,-0.0780,50,0.12181,92,1.10178
ENSG00000128699,ORMDL1,57,-0.2467,68,0.07423,50,-0.4354,92,0.50756
ENSG00000064933,PMS1,14,-0.8070,15,-1.5182,50,1.24499,92,2.36937
ENSG00000187699,C2orf88,51,1.52584,5,-3.4099,50,1.30254,92,2.43840
ENSG00000198130,HIBCH,43,-0.0441,38,-0.5623,50,0.19712,92,1.18335
ENSG00000151689,INPP1,84,0.73886,45,-0.7687,50,-0.1438,92,0.81664
ENSG00000151690,MFSD6,140,0.40949,113,0.09820,50,-1.2002,92,-0.2885
ENSG00000138386,NAB1,32,-0.0005,24,-1.1129,50,0.69760,92,1.73594
ENSG00000115419,GLS,29,-2.1243,142,1.49327,50,-1.2392,92,-0.3288
ENSG00000115415,STAT1,48,-0.9940,102,0.76884,50,-0.8694,92,0.05369
ENSG00000138378,STAT4,1,-4.5639,29,-0.3275,50,0.76498,92,1.81200
ENSG00000144339,TMEFF2,112,-0.0689,128,0.48148,50,-1.2797,92,-0.3705
ENSG00000196950,SLC39A10,23,-1.8490,88,0.89856,50,-0.6286,92,0.30476
ENSG00000138411,HECW2,24,0.12391,12,-2.0048,50,1.27984,92,2.41110
ENSG00000119041,GTF3C3,25,-0.2841,21,-1.1527,50,0.84190,92,1.89941
ENSG00000197121,PGAP1,19,-2.4436,111,1.30202,50,-0.9047,92,0.01703
ENSG00000065413,ANKRD44,26,-0.0467,17,-1.4961,50,1.01270,92,2.09592
ENSG00000115524,SF3B1,122,0.25507,109,0.17329,50,-1.1184,92,-0.2042
ENSG00000115520,COQ10B,26,-0.9191,45,-0.1086,50,0.13111,92,1.11183
ENSG00000144381,HSPD1,163,-0.8793,225,-0.8289,50,-2.5598,1225,2.61062
ENSG00000115541,HSPE1,314,0.33964,287,0.57656,50,-2.4458,92,-1.5597
ENSG00000115540,MOB4,29,-1.3686,77,0.61329,50,-0.4792,92,0.46156
ENSG00000162944,RFTN2,125,1.68449,31,-1.6300,50,-0.0517,92,0.91507
ENSG00000115896,PLCL1,143,1.80480,34,-1.6500,50,-0.1767,92,0.78161
ENSG00000178074,C2orf69,37,-0.2222,37,-0.5276,50,0.25590,92,1.24727
ENSG00000162972,MAIP1,7,-1.9481,19,-1.0140,50,1.09957,92,2.19728
ENSG00000196141,SPATS2L,50,-0.3114,60,-0.0040,50,-0.2879,92,0.66351
ENSG00000155729,KCTD18,19,-0.1104,10,-2.1829,50,1.45216,92,2.62058
ENSG00000082153,BZW1,142,0.62490,96,-0.1423,50,-1.0388,92,-0.1219
ENSG00000013441,CLK1,118,0.99519,56,-0.7417,50,-0.4697,92,0.47146
ENSG00000240344,PPIL3,24,-0.5486,27,-0.7977,50,0.64309,92,1.67474
ENSG00000196290,NIF3L1,30,-0.1420,25,-1.0241,50,0.68278,92,1.71927
ENSG00000115942,ORC2,19,-0.2237,12,-1.8607,50,1.30648,92,2.44314
ENSG00000155744,FAM126B,14,-1.7092,42,-0.0221,50,0.27217,92,1.26500
ENSG00000119013,NDUFB3,139,-0.3069,194,0.88447,50,-1.8028,92,-0.9063
ENSG00000003402,CFLAR,45,0.74415,17,-1.7488,50,0.83481,92,1.89133
ENSG00000115993,TRAK2,146,1.64916,41,-1.4043,50,-0.3148,92,0.63496
ENSG00000082146,STRADB,36,0.35657,19,-1.5043,50,0.84973,92,1.90834
ENSG00000155755,TMEM237,21,-1.1309,42,-0.1415,50,0.23505,92,1.22457
ENSG00000003393,ALS2,14,-1.0729,22,-0.9651,50,0.92121,92,1.99022
ENSG00000116030,SUMO1,68,-1.4135,148,-0.4444,578,2.14896,92,-0.8871
ENSG00000055044,NOP58,38,-0.4114,46,-0.2523,50,0.06069,92,1.03582
ENSG00000204217,BMPR2,31,-2.3478,179,1.80137,50,-1.5417,92,-0.6394
ENSG00000138439,FAM117B,8,-2.0453,24,-0.6967,50,0.88403,92,1.94755
ENSG00000163596,ICA1L,19,-0.9745,30,-0.5784,50,0.58680,92,1.61182
ENSG00000138442,WDR12,16,-1.2589,32,-0.4471,50,0.54748,92,1.56804
ENSG00000138443,ABI2,78,-1.6931,164,-1.1334,50,-2.2455,1240,3.13812
ENSG00000173166,RAPH1,9,-2.3605,40,0.01356,50,0.35158,92,1.35182
ENSG00000118257,NRP2,10,-2.6332,63,0.63009,50,-0.1714,92,0.78724
ENSG00000023228,NDUFS1,88,-0.4154,127,0.67962,50,-1.2249,92,-0.3141
ENSG00000114942,EEF1B2,427,0.51753,348,0.47346,56,-2.5923,92,-1.8672
ENSG00000204186,ZDBF2,8,-2.2100,30,-0.3786,50,0.65864,92,1.69217
ENSG00000114948,ADAM23,3,-4.2055,55,0.58164,50,0.01375,92,0.98532
ENSG00000118246,FASTKD2,18,-0.8487,25,-0.8421,50,0.77124,92,1.81909
ENSG00000118263,KLF7,33,0.00381,25,-1.0489,50,0.64093,92,1.67231
ENSG00000118260,CREB1,28,-0.4012,30,-0.7015,50,0.50386,92,1.51963
ENSG00000144401,METTL21A,28,0.01705,17,-1.4687,50,0.96910,92,2.04542
ENSG00000178385,PLEKHM3,24,-0.8335,38,-0.3325,50,0.32047,92,1.31776
ENSG00000188674,C2orf80,1,-5.1629,71,0.96024,50,-0.2844,92,0.66716
ENSG00000138413,IDH1,27,-0.4493,30,-0.7106,50,0.53084,92,1.54956
ENSG00000115020,PIKFYVE,34,-0.1127,29,-0.8319,50,0.49964,92,1.51495
ENSG00000078018,MAP2,53,-3.7979,851,2.35290,466,-0.4892,92,-2.8928
ENSG00000144406,UNC80,20,-1.9808,81,0.83162,50,-0.5136,92,0.42532
ENSG00000197713,RPE,28,-0.2520,24,-1.0009,50,0.70714,92,1.74669
ENSG00000115365,LANCL1,518,2.33055,110,-1.4221,50,-1.8022,92,-0.9058
ENSG00000178568,ERBB4,30,-0.5418,38,-0.4182,50,0.29236,92,1.28704
ENSG00000144451,SPAG16,68,0.42579,46,-0.5965,50,-0.0860,92,0.87839
ENSG00000138363,ATIC,47,-1.3956,63,-1.8080,707,3.47686,92,-0.3121
ENSG00000115414,FN1,68,0.72784,34,-1.0066,50,0.15791,92,1.14084
ENSG00000079246,XRCC5,144,0.35882,121,0.17377,50,-1.2824,92,-0.3732
ENSG00000260804,LINC01963,13,-2.9460,42,-2.2137,672,4.00177,92,0.03373
ENSG00000138375,SMARCAL1,11,-2.8865,18,-3.4672,698,4.89510,92,0.32196
ENSG00000197756,RPL37A,2962,1.03084,1646,-0.0992,965,-0.8509,164,-3.4629
ENSG00000115461,IGFBP5,159,2.58401,16,-2.7931,50,0.11180,92,1.09096
ENSG00000079308,TNS1,103,1.55184,27,-1.6803,50,0.15477,92,1.13743
ENSG00000163466,ARPC2,98,-0.6094,167,0.97991,50,-1.5644,92,-0.6626
ENSG00000127837,AAMP,73,-0.2645,92,0.34780,50,-0.8194,92,0.10563
ENSG00000127838,PNKD,100,-0.1308,118,0.46503,50,-1.1660,92,-0.2533
ENSG00000135926,TMBIM1,173,1.96335,38,-1.6726,50,-0.3678,92,0.57897
ENSG00000144579,CTDSP1,62,1.06220,20,-1.6863,50,0.58226,92,1.60676
ENSG00000144580,CNOT9,19,-0.6431,22,-1.0499,50,0.87692,92,1.93942
ENSG00000115568,ZNF142,15,-0.6396,13,-1.7080,50,1.32417,92,2.46448
ENSG00000074582,BCS1L,24,-0.5177,27,-0.8204,50,0.65184,92,1.68454
ENSG00000163481,RNF25,8,-1.7929,18,-1.0749,50,1.12201,92,2.22363
ENSG00000135929,CYP27A1,116,2.21419,14,-2.6632,50,0.40254,92,1.40778
ENSG00000171450,CDK5R2,2,-4.9880,100,1.42871,50,-0.7203,92,0.20896
ENSG00000115649,CNPPD1,55,0.72971,24,-1.3491,50,0.50827,92,1.52451
ENSG00000144567,RETREG2,108,-1.1031,219,0.13832,489,1.36114,92,-1.2749
ENSG00000158552,ZFAND2B,37,0.19853,23,-1.1840,50,0.66564,92,1.70002
ENSG00000115657,ABCB6,21,-1.3588,50,0.12129,50,0.04669,92,1.02075
ENSG00000198925,ATG9A,53,-0.0915,54,-0.2092,50,-0.1792,92,0.77890
ENSG00000163516,ANKZF1,13,-0.8872,13,-1.6098,50,1.31866,92,2.45783
ENSG00000115661,STK16,21,-0.7241,27,-0.7690,50,0.67552,92,1.71111
ENSG00000127824,TUBA4A,16,-4.0650,324,2.88127,50,-2.3272,92,-1.4395
ENSG00000135924,DNAJB2,304,1.14428,152,-0.3016,50,-1.7728,92,-0.8757
ENSG00000054356,PTPRN,15,-4.5872,440,3.33857,50,-2.7494,92,-1.8668
ENSG00000072195,SPEG,4,-2.6194,15,-1.2571,50,1.31949,92,2.45884
ENSG00000144591,GMPPA,12,-1.0122,14,-1.5277,50,1.29292,92,2.42683
ENSG00000123989,CHPF,39,-1.8544,95,-1.0669,630,2.87106,92,-0.5031
ENSG00000188760,TMEM198,9,-1.4992,18,-1.1578,50,1.13681,92,2.24105
ENSG00000124006,OBSL1,35,-1.1827,82,0.62856,50,-0.5803,92,0.35540
ENSG00000144589,STK11IP,7,-1.7484,14,-1.4731,50,1.37136,92,2.52168
ENSG00000114923,SLC4A3,4,-4.1676,79,1.05891,50,-0.4183,92,0.52560
ENSG00000116106,EPHA4,0,-5.5023,38,0.06983,50,0.47637,92,1.48920
ENSG00000163082,SGPP2,5,-2.9311,36,-0.0826,50,0.49421,92,1.50894
ENSG00000116120,FARSB,25,-1.7503,90,0.88996,50,-0.6530,92,0.27924
ENSG00000123983,ACSL3,99,-0.6263,172,1.00937,50,-1.6019,92,-0.7010
ENSG00000171951,SCG2,23,-4.8480,823,4.10998,50,-3.6351,92,-2.7593
ENSG00000085449,WDFY1,27,-0.1513,22,-1.1760,50,0.81124,92,1.86449
ENSG00000135900,MRPL44,28,-0.8481,46,-0.1017,50,0.09701,92,1.07499
ENSG00000135919,SERPINE2,103,-0.7292,194,1.14926,50,-1.7543,92,-0.8568
ENSG00000036257,CUL3,51,-0.5032,73,0.26142,50,-0.5038,92,0.43566
ENSG00000135905,DOCK10,144,2.02569,27,-1.9748,50,-0.0490,92,0.91797
ENSG00000169047,IRS1,3,-2.7422,14,-1.4118,50,1.42106,92,2.58237
ENSG00000144468,RHBDD1,23,0.10646,11,-2.0970,50,1.33831,92,2.48158
ENSG00000168958,MFF,120,0.26608,106,0.15229,50,-1.0922,92,-0.1772
ENSG00000173744,AGFG1,73,0.55868,44,-0.6922,50,-0.0777,92,0.88720
ENSG00000153820,SPHKAP,4,-4.0167,65,0.78943,50,-0.1809,92,0.77709
ENSG00000153823,PID1,19,-1.4880,51,0.18489,50,0.02082,92,0.99292
ENSG00000187957,DNER,455,0.24444,383,-0.1406,686,0.88828,92,-2.1857
ENSG00000153827,TRIP12,89,0.18943,80,-0.0059,50,-0.7109,92,0.21880
ENSG00000163053,SLC16A14,11,-1.7005,28,-0.5429,50,0.71569,92,1.75631
ENSG00000135932,CAB39,89,-0.4518,132,0.72779,50,-1.2715,92,-0.3620
ENSG00000135916,ITM2C,658,-0.5891,1195,1.71089,50,-4.3238,92,-3.4510
ENSG00000204128,C2orf72,35,-0.7113,54,0.03533,50,-0.1095,92,0.85326
ENSG00000173692,PSMD1,74,-0.9327,158,1.11762,50,-1.4602,92,-0.5559
ENSG00000115053,NCL,267,0.89121,160,-0.0795,50,-1.7698,92,-0.8726
ENSG00000187514,PTMA,2105,2.54023,393,-1.5649,350,-0.9001,92,-2.8688
ENSG00000156973,PDE6D,53,0.18722,41,-0.5933,50,0.08818,92,1.06546
ENSG00000144524,COPS7B,29,0.21162,15,-1.7165,50,1.06617,92,2.15818
ENSG00000163273,NPPC,0,-7.2708,18,-0.9842,50,1.24780,92,2.37273
ENSG00000144535,DIS3L2,16,-0.5367,12,-1.7988,50,1.35341,92,2.49988
ENSG00000171551,ECEL1,6,-5.4521,310,3.00012,50,-2.2543,92,-1.3656
ENSG00000135930,EIF4E2,38,-0.0488,33,-0.7374,50,0.37855,92,1.38141
ENSG00000115468,EFHD1,600,3.43308,52,-2.6906,50,-1.5350,92,-0.6326
ENSG00000204120,GIGYF2,28,-1.8438,37,-2.4725,681,4.07490,92,0.04654
