Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000144485,HES6,7,-1.4631,24,0.32193,10,-1.2043,21,0.03724,33,1.06187
ENSG00000132326,PER2,6,-1.6619,9,-1.0790,25,0.78603,9,-0.9563,23,0.55056
ENSG00000204104,TRAF3IP1,8,-1.5082,16,-0.6701,32,0.66910,16,-0.5759,28,0.33113
ENSG00000065802,ASB1,40,-0.1380,61,0.71381,38,-0.2941,53,0.31324,31,-0.6117
ENSG00000068024,HDAC4,1,-4.6338,44,0.72921,31,0.00758,26,-0.2662,29,-0.1125
ENSG00000130414,NDUFA10,158,0.42393,120,-0.0166,111,-0.1786,156,0.39823,111,-0.1577
ENSG00000172428,COPS9,394,0.22181,443,0.52039,281,-0.4054,235,-0.5829,341,-0.0045
ENSG00000063660,GPC1,77,-0.3146,112,0.33867,85,-0.2155,140,0.63380,79,-0.3201
ENSG00000188542,DUSP28,15,0.00174,18,0.33373,11,-0.5322,22,0.63491,14,-0.0769
ENSG00000142327,RNPEPL1,11,-0.5160,23,0.78960,15,-0.1005,19,0.33403,9,-0.8746
ENSG00000130294,KIF1A,300,-0.5807,372,-0.3024,578,0.66050,331,-0.4315,393,-0.1966
ENSG00000122085,MTERF4,21,-0.9108,47,0.43148,32,-0.3415,37,-0.0385,42,0.21880
ENSG00000115685,PPP1R7,111,0.16129,72,-0.6015,82,-0.4139,277,1.70785,91,-0.1930
ENSG00000115677,HDLBP,111,-0.2938,129,-0.0707,124,-0.1596,149,0.17374,154,0.27786
ENSG00000168385,SEPTIN2,134,-0.7238,275,0.49311,158,-0.6265,165,-0.4143,276,0.49751
ENSG00000006607,FARP2,21,0.38183,24,0.80316,16,-0.0161,10,-0.6956,9,-1.0059
ENSG00000115694,STK25,120,-0.2678,142,-0.0056,164,0.31438,152,0.10687,118,-0.3441
ENSG00000176720,BOK,40,0.02941,58,0.82868,34,-0.2983,16,-1.3446,34,-0.2443
ENSG00000176946,THAP4,36,-0.5076,50,-0.0073,61,0.40877,44,-0.2176,44,-0.2462
ENSG00000168397,ATG4B,86,0.45437,87,0.60670,59,-0.1917,41,-0.6976,50,-0.4607
ENSG00000168395,ING5,14,-1.4886,35,-0.1275,55,0.92888,21,-0.8988,30,-0.4090
ENSG00000180902,D2HGDH,21,-0.4600,30,0.11110,29,0.06799,29,0.02113,28,-0.0391
ENSG00000188011,RTP5,45,-1.2194,131,0.55019,136,0.73754,47,-1.1383,56,-1.0324
ENSG00000134121,CHL1,493,1.14695,170,-0.6589,278,0.28578,285,0.24117,178,-0.5794
ENSG00000072756,TRNT1,16,-0.0932,19,0.28551,22,0.59352,17,0.02699,8,-1.3202
ENSG00000113851,CRBN,66,-0.2523,88,0.22400,85,0.18621,50,-0.6965,73,-0.1327
ENSG00000144455,SUMF1,26,0.50295,30,0.96987,13,-0.7456,22,0.24758,12,-0.7673
ENSG00000175928,LRRN1,8,-1.4778,15,-0.6042,23,0.19100,56,1.62312,17,-0.3579
ENSG00000150995,ITPR1,8,-2.5607,37,-0.3165,34,-0.5644,164,2.27395,38,-0.2782
ENSG00000134107,BHLHE40,9,-1.8396,35,0.30285,23,-0.5805,62,1.15788,32,0.11053
ENSG00000134108,ARL8B,159,-0.1125,168,-0.0283,214,0.51913,127,-0.4545,134,-0.4472
ENSG00000134109,EDEM1,5,-1.8530,13,-0.6150,26,0.84409,30,0.80631,13,-0.5396
ENSG00000196277,GRM7,36,-0.0911,37,-0.0448,46,0.46713,30,-0.3710,30,-0.3901
ENSG00000196220,SRGAP3,27,-1.2674,68,0.21068,77,0.51290,27,-1.2536,57,-0.1409
ENSG00000206573,THUMPD3-AS1,16,-0.3327,29,0.77684,16,-0.4118,18,-0.1596,17,-0.2347
ENSG00000134077,THUMPD3,24,0.02964,31,0.53064,26,0.22265,9,-1.3494,18,-0.5338
ENSG00000168137,SETD5,9,-1.7264,25,-0.3414,41,0.70902,25,-0.3262,30,-0.0183
ENSG00000156959,LHFPL4,34,-0.3525,45,0.08300,49,0.29640,51,0.25339,33,-0.4662
ENSG00000163719,MTMR14,22,0.14812,18,-0.1949,22,0.16707,15,-0.4262,21,0.07629
ENSG00000134072,CAMK1,27,-0.8958,62,0.50653,38,-0.4607,100,1.19981,37,-0.4807
ENSG00000171148,TADA3,32,-1.6547,136,0.68694,85,-0.2648,71,-0.4886,104,0.13542
ENSG00000241553,ARPC4,121,0.01248,110,-0.1579,129,0.15191,125,0.06764,116,-0.0634
ENSG00000214021,TTLL3,17,-0.0383,21,0.40579,16,-0.1084,7,-1.3546,18,0.08470
ENSG00000156990,RPUSD3,44,0.34140,39,0.17980,45,0.50715,34,-0.0558,18,-1.1989
ENSG00000171135,JAGN1,86,0.99288,47,0.02453,53,0.30819,35,-0.4560,28,-0.9280
ENSG00000163703,CRELD1,97,0.39863,99,0.56380,79,0.11665,75,-0.0014,38,-1.1818
ENSG00000163704,PRRT3,22,-0.3216,24,-0.2090,35,0.63972,47,0.90489,13,-1.2221
ENSG00000125037,EMC3,114,0.35122,112,0.40754,94,0.05297,77,-0.2760,65,-0.6211
ENSG00000254999,BRK1,132,-0.6831,263,0.48818,196,-0.1092,167,-0.3296,201,-0.0494
ENSG00000157014,TATDN2,32,-0.1246,33,-0.0909,37,0.12657,54,0.69667,28,-0.3869
ENSG00000157020,SEC13,71,0.48675,61,0.30045,39,-0.5914,74,0.55018,48,-0.1636
ENSG00000157087,ATP2B2,17,-2.7014,31,-2.0654,123,0.29854,441,2.50434,82,-0.4940
ENSG00000132164,SLC6A11,59,-1.3200,192,0.64791,148,0.12712,7,-4.3692,148,0.10724
ENSG00000157103,SLC6A1,53,-1.9225,106,-1.0166,250,0.66161,120,-0.6984,257,0.63095
ENSG00000197548,ATG7,18,-0.0004,12,-0.7256,22,0.42677,17,-0.1113,20,0.14527
ENSG00000144560,VGLL4,31,0.12042,36,0.48675,22,-0.5238,40,0.55329,24,-0.2752
ENSG00000157152,SYN2,71,-1.7828,133,-0.9789,295,0.58061,655,1.77452,151,-0.7591
ENSG00000075975,MKRN2,22,-0.4353,34,0.29468,36,0.48704,30,0.04068,17,-0.9261
ENSG00000132155,RAF1,14,-1.3241,28,-0.3830,46,0.71187,48,0.53969,26,-0.4657
ENSG00000144712,CAND2,18,-0.3926,24,0.04566,34,0.91566,17,-0.4540,12,-1.1368
ENSG00000144713,RPL32,900,-0.3012,1056,-0.0635,972,-0.2447,765,-0.5529,1461,0.59161
ENSG00000144711,IQSEC1,98,-0.4828,110,-0.3600,169,0.54064,113,-0.2551,129,-0.0707
ENSG00000132182,NUP210,28,0.87562,20,0.46161,15,-0.1959,13,-0.3135,11,-0.6985
ENSG00000163517,HDAC11,68,-0.1145,76,0.06389,65,-0.2550,76,0.06525,83,0.23676
ENSG00000163528,CHCHD4,20,0.23548,22,0.44957,14,-0.3832,20,0.23461,15,-0.2683
ENSG00000170876,TMEM43,15,-1.1113,43,0.58511,38,0.36641,28,-0.1837,20,-0.8049
ENSG00000154767,XPC,20,-0.7369,48,0.82075,35,0.17058,17,-0.9425,22,-0.6779
ENSG00000170860,LSM3,54,-0.7319,107,0.41637,82,-0.1256,120,0.51669,73,-0.3190
ENSG00000225733,FGD5-AS1,102,-0.6105,143,-0.1137,150,-0.0184,140,-0.1271,182,0.36903
ENSG00000177463,NR2C2,22,-1.1239,54,0.24726,56,0.40108,53,0.18463,35,-0.5529
ENSG00000131368,MRPS25,83,0.21262,82,0.22936,73,0.01578,53,-0.4820,66,-0.1841
ENSG00000131381,RBSN,18,-1.3930,29,-0.7977,59,0.58268,51,0.19431,52,0.24555
ENSG00000131375,CAPN7,16,-0.7728,39,0.74523,29,0.11169,19,-0.5378,20,-0.5896
ENSG00000131370,SH3BP5,33,-1.2940,57,-0.5628,105,0.72245,93,0.29072,71,-0.1745
ENSG00000206562,METTL6,35,0.85883,16,-0.4162,21,0.09728,13,-0.7113,21,0.05726
ENSG00000144597,EAF1,40,-0.1921,42,-0.1373,58,0.57089,48,0.10618,32,-0.6183
ENSG00000206560,ANKRD28,12,-1.3520,25,-0.3112,29,-0.0594,54,0.94845,34,0.22496
ENSG00000131386,GALNT15,16,-0.2980,22,0.21069,7,-1.7754,8,-1.4133,40,1.54073
ENSG00000154813,DPH3,46,0.26348,45,0.28344,38,-0.0718,10,-1.9606,42,0.13401
ENSG00000131378,RFTN1,6,-2.4076,40,0.56434,49,1.17423,1,-4.9550,14,-1.2907
ENSG00000154822,PLCL2,13,-1.0985,19,-0.6312,38,0.84796,46,0.87302,17,-0.7462
ENSG00000131374,TBC1D5,55,-0.1688,63,0.02685,64,0.09123,53,-0.2337,62,0.01827
ENSG00000182568,SATB1,0,-6.9334,44,0.34122,34,-0.1997,28,-0.4246,50,0.59981
ENSG00000144566,RAB5A,78,-0.4034,132,0.53126,94,-0.1527,72,-0.5183,98,-0.0727
ENSG00000114166,KAT2B,5,-3.0731,67,0.77758,18,-1.7239,57,0.33016,73,0.94966
ENSG00000151789,ZNF385D,6,-1.8996,7,-1.7465,27,0.54456,38,0.92121,27,0.47926
ENSG00000182247,UBE2E2,67,-0.2615,119,0.85846,73,-0.1568,56,-0.5189,58,-0.5684
ENSG00000170142,UBE2E1,61,-0.4904,95,0.26035,81,-0.0688,57,-0.5873,91,0.17932
ENSG00000197885,NKIRAS1,67,-0.1324,66,-0.1910,105,0.86411,47,-0.6908,49,-0.7270
ENSG00000174748,RPL15,981,-0.0225,1038,0.08130,1009,0.03167,791,-0.3580,1006,0.02050
ENSG00000174738,NR1D2,36,-0.3382,40,-0.2152,55,0.41682,48,0.10562,40,-0.2373
ENSG00000151090,THRB,4,-2.4871,39,1.06580,18,-0.4967,22,-0.0836,22,-0.1387
ENSG00000077097,TOP2B,73,-0.9615,123,-0.1903,167,0.46338,139,0.02799,129,-0.1064
ENSG00000151092,NGLY1,11,-0.8939,23,0.23183,30,0.96869,10,-1.0141,11,-1.1023
ENSG00000179796,LRRC3B,12,-1.1268,23,-0.2411,40,1.04284,18,-0.5153,18,-0.6738
ENSG00000033867,SLC4A7,31,0.99889,7,-1.3377,16,-0.0578,16,-0.1050,22,0.54573
ENSG00000187118,CMC1,54,0.26921,59,0.51478,50,0.22366,35,-0.3835,26,-0.9763
ENSG00000163512,AZI2,98,0.36271,112,0.74535,60,-0.5412,53,-0.6001,70,-0.2029
ENSG00000144642,RBMS3,3,-2.4679,31,1.04757,15,-0.4734,11,-0.8458,20,0.09816
ENSG00000163527,STT3B,58,-0.4340,72,-0.1304,76,-0.0257,53,-0.5741,98,0.47482
ENSG00000152642,GPD1L,46,0.12796,40,-0.1057,45,0.16340,44,0.05622,38,-0.1761
ENSG00000091317,CMTM6,14,-0.4498,30,0.96155,10,-1.0869,8,-1.3093,24,0.48464
ENSG00000144635,DYNC1LI1,110,0.46411,99,0.36119,92,0.26387,31,-1.4488,59,-0.5889
ENSG00000182973,CNOT10,19,0.37344,20,0.56094,18,0.36467,14,-0.0696,5,-1.6901
ENSG00000170266,GLB1,36,0.32739,32,0.17088,31,0.06842,13,-1.2246,29,-0.0515
ENSG00000170275,CRTAP,36,-0.5500,40,-0.4827,49,-0.1096,50,-0.0441,73,0.69981
ENSG00000153558,FBXL2,21,-1.1125,66,0.85636,57,0.60870,32,-0.4941,15,-1.7519
ENSG00000153560,UBP1,10,-2.2626,46,-0.0506,65,0.77513,50,0.08807,35,-0.5191
ENSG00000163539,CLASP2,125,-0.9273,221,-0.0607,282,0.48514,169,-0.4697,218,-0.0869
ENSG00000170248,PDCD6IP,66,0.17865,63,0.14164,71,0.43352,43,-0.4603,40,-0.6742
ENSG00000172995,ARPP21,2,-6.0423,8,-4.6841,25,-3.1820,1697,6.35639,33,-2.6041
ENSG00000168016,TRANK1,29,0.59246,18,-0.1726,24,0.41753,25,0.38053,11,-0.9752
ENSG00000178567,EPM2AIP1,83,-0.6975,153,0.32155,179,0.75946,58,-1.2309,82,-0.8380
ENSG00000076242,MLH1,35,-0.2838,39,-0.1338,56,0.66696,32,-0.4337,32,-0.4892
ENSG00000093167,LRRFIP2,39,-0.2156,74,1.10453,34,-0.5272,26,-0.8062,36,-0.3891
ENSG00000144674,GOLGA4,62,-0.0547,64,0.01165,57,-0.2563,55,-0.2428,77,0.37339
ENSG00000144677,CTDSPL,23,0.40285,20,0.20372,14,-0.5446,15,-0.2901,21,0.29898
ENSG00000136059,VILL,13,-0.8640,50,1.71849,18,-0.5873,17,-0.5425,11,-1.2776
ENSG00000187091,PLCD1,8,-0.8940,19,0.54269,9,-0.8280,6,-1.1578,21,0.80227
ENSG00000060971,ACAA1,52,0.06187,55,0.18573,46,-0.1746,47,-0.0864,51,0.01958
ENSG00000172939,OXSR1,35,0.67997,20,-0.2085,25,0.17024,18,-0.3757,20,-0.2121
ENSG00000114742,WDR48,35,-0.8365,64,0.08396,77,0.51343,49,-0.3390,51,-0.3530
ENSG00000114745,GORASP1,19,-1.1136,42,0.10180,41,0.02844,37,-0.1443,45,0.24015
ENSG00000168329,CX3CR1,0,-7.0354,41,0.82849,6,-2.6392,28,0.04673,51,1.39618
ENSG00000144659,SLC25A38,35,0.20686,37,0.37745,33,0.12727,18,-0.8174,25,-0.4096
ENSG00000168028,RPSA,446,-0.2329,558,0.14395,498,-0.0858,444,-0.2408,554,0.13055
ENSG00000168314,MOBP,10,-4.3634,61,-1.9060,123,-0.8538,137,-0.4981,482,2.39470
ENSG00000170011,MYRIP,34,0.42142,27,0.05456,25,-0.0734,7,-1.8591,30,0.27733
ENSG00000114784,EIF1B,367,0.42295,325,0.28029,330,0.35518,157,-0.8997,188,-0.7371
ENSG00000168032,ENTPD3,13,-1.5947,9,-2.3018,51,0.75606,138,2.30518,20,-1.0385
ENSG00000188846,RPL14,422,-0.2765,629,0.44632,443,-0.2665,374,-0.4619,528,0.09343
ENSG00000168036,CTNNB1,97,-1.9498,318,-0.1941,479,0.72636,296,-0.2727,322,-0.1690
ENSG00000182606,TRAK1,64,-0.2039,81,0.21985,89,0.46625,38,-0.9648,56,-0.4684
ENSG00000187094,CCK,10,-3.2191,12,-3.3239,78,-0.3654,571,3.52188,62,-0.7262
ENSG00000093183,SEC22C,55,-0.0971,69,0.30602,56,-0.1047,48,-0.3187,58,-0.0426
ENSG00000008324,SS18L2,37,0.00500,39,0.11785,38,0.09320,49,0.45627,28,-0.4879
ENSG00000114857,NKTR,29,-0.9116,69,0.56460,56,0.14166,42,-0.3514,42,-0.3998
ENSG00000114853,ZBTB47,26,-0.3187,25,-0.4378,28,-0.3116,41,0.37259,44,0.64155
ENSG00000010282,HHATL,5,-3.0300,62,0.91858,10,-2.4245,54,0.46155,65,1.03597
ENSG00000181061,HIGD1A,304,-0.0603,360,0.26096,333,0.11657,233,-0.4672,279,-0.2312
ENSG00000144647,POMGNT2,52,-0.2568,58,-0.1056,68,0.26265,55,-0.1595,59,-0.0577
ENSG00000163788,SNRK,37,-0.6205,43,-0.4811,70,0.52054,46,-0.2917,59,0.11020
ENSG00000160746,ANO10,42,0.42765,38,0.32406,34,0.09445,26,-0.3118,23,-0.5992
ENSG00000179152,TCAIM,41,0.49323,27,-0.2332,36,0.41246,34,0.15916,21,-0.6630
ENSG00000185219,ZNF445,8,-1.3170,23,0.21649,20,-0.0171,17,-0.2608,23,0.25375
ENSG00000163807,KIAA1143,31,-0.4732,38,-0.1568,48,0.28583,34,-0.3127,44,0.08686
ENSG00000169964,TMEM42,42,-0.0154,63,0.82472,45,0.11057,29,-0.5542,23,-1.0656
ENSG00000163812,ZDHHC3,15,-1.0230,24,-0.3437,37,0.49885,27,-0.1207,30,0.06078
ENSG00000075914,EXOSC7,34,-0.1298,60,0.99901,35,-0.1410,26,-0.5182,22,-0.8972
ENSG00000249992,TMEM158,25,-2.5191,77,-0.9816,102,-0.5456,705,3.10757,77,-0.9691
ENSG00000011376,LARS2,20,-0.0068,24,0.36407,19,-0.0519,25,0.37951,15,-0.5478
ENSG00000211456,SACM1L,66,-0.2938,55,-0.6804,130,1.22946,35,-1.2370,58,-0.5835
ENSG00000163818,LZTFL1,51,0.42265,47,0.37147,43,0.19464,25,-0.6876,27,-0.6751
ENSG00000181585,TMIE,25,0.52825,40,1.83761,13,-0.6982,1,-4.1993,7,-1.5861
ENSG00000160799,CCDC12,39,-0.1702,53,0.35438,39,-0.2530,27,-0.7227,49,0.21287
ENSG00000181555,SETD2,7,-2.6071,36,-0.1597,46,0.34363,43,0.11570,44,0.20538
ENSG00000088727,KIF9,57,0.46452,62,0.76107,40,-0.1525,7,-2.6439,35,-0.3886
ENSG00000114648,KLHL18,23,-0.1752,30,0.30158,37,0.86646,15,-0.7872,11,-1.4704
ENSG00000076201,PTPN23,42,-0.2487,71,0.74483,41,-0.3711,41,-0.2816,44,-0.2230
ENSG00000114650,SCAP,22,-0.9855,42,-0.0281,45,0.11597,55,0.41553,42,0.00128
ENSG00000163832,ELP6,44,0.17789,49,0.41021,41,0.05663,35,-0.1930,29,-0.5639
ENSG00000114646,CSPG5,43,-2.0948,164,-0.0987,238,0.76629,155,-0.1610,143,-0.3528
ENSG00000173473,SMARCC1,14,-1.1160,30,0.02471,24,-0.4175,24,-0.2963,44,0.78744
ENSG00000132153,DHX30,90,-0.5125,117,-0.1389,151,0.41624,133,0.08198,111,-0.2432
ENSG00000047849,MAP4,414,-0.1403,434,-0.0810,508,0.25489,201,-1.2435,495,0.17579
ENSG00000164050,PLXNB1,38,-1.2447,129,0.81279,57,-0.8472,34,-1.4299,120,0.65134
ENSG00000232112,TMA7,367,-0.7551,836,0.68812,550,-0.1784,463,-0.3967,546,-0.1708
ENSG00000164054,SHISA5,139,-0.0104,179,0.49620,153,0.19802,82,-0.8197,103,-0.5645
ENSG00000114270,COL7A1,27,0.52131,42,1.79678,16,-0.3374,5,-1.9656,3,-2.9383
ENSG00000010256,UQCRC1,218,0.13775,135,-0.7143,235,0.36144,224,0.17513,205,0.04588
ENSG00000008300,CELSR3,28,0.89743,19,0.34133,21,0.58089,13,-0.3373,4,-2.3033
ENSG00000213672,NCKIPSD,28,-1.3932,81,0.28265,102,0.88911,36,-1.0099,43,-0.8720
ENSG00000068745,IP6K2,121,0.35680,88,-0.1792,108,0.24514,127,0.43526,72,-0.5379
ENSG00000114302,PRKAR2A,55,0.01273,76,0.67984,63,0.31958,26,-1.1284,31,-0.9897
ENSG00000177479,ARIH2,26,-0.9334,60,0.42378,49,0.04864,39,-0.3159,46,-0.1046
ENSG00000178467,P4HTM,142,0.31676,134,0.28078,132,0.28672,137,0.26166,61,-1.1206
ENSG00000178252,WDR6,106,-0.2620,155,0.42098,153,0.45279,80,-0.6880,81,-0.7939
ENSG00000178057,NDUFAF3,145,0.09895,180,0.55578,129,-0.1221,93,-0.5888,115,-0.3210
ENSG00000178035,IMPDH2,93,0.36748,87,0.31967,86,0.33287,42,-0.8576,49,-0.7329
ENSG00000198218,QRICH1,31,-0.7100,46,-0.1494,54,0.18678,61,0.33355,50,0.00607
ENSG00000172053,QARS,42,0.19948,44,0.35496,36,-0.0276,28,-0.3847,31,-0.3057
ENSG00000172046,USP19,36,0.23485,37,0.36274,31,0.00680,21,-0.5823,26,-0.3116
ENSG00000172037,LAMB2,28,0.30922,26,0.19710,5,-2.6537,30,0.38202,42,1.25317
ENSG00000185909,KLHDC8B,41,-0.3627,123,2.12537,33,-0.9030,24,-1.1835,19,-1.7189
ENSG00000114316,USP4,15,-0.7853,29,0.24171,23,-0.1771,33,0.39404,26,0.02948
ENSG00000067560,RHOA,338,0.30009,292,0.08349,252,-0.2144,169,-0.7698,320,0.26894
ENSG00000145022,TCTA,55,0.77841,53,0.93930,22,-0.8196,22,-0.6472,27,-0.4191
ENSG00000145029,NICN1,37,0.06789,32,-0.1654,33,-0.1511,48,0.49656,37,0.07393
ENSG00000173402,DAG1,31,-1.0602,90,0.76016,49,-0.4895,81,0.42696,56,-0.1921
ENSG00000164061,BSN,44,-0.8391,53,-0.6489,85,0.27266,149,1.11547,71,-0.1161
ENSG00000164062,APEH,103,0.52276,71,-0.0881,86,0.33165,48,-0.6517,60,-0.3717
ENSG00000164068,RNF123,11,-0.8686,17,-0.3540,28,0.74052,38,1.01032,11,-1.0851
ENSG00000173540,GMPPB,31,0.92959,23,0.58905,16,-0.1635,10,-0.7415,11,-0.8263
ENSG00000176095,IP6K1,28,-1.3975,69,-0.0590,83,0.37151,99,0.53995,61,-0.2858
ENSG00000164076,CAMKV,45,-2.1502,115,-0.8780,171,-0.1932,787,2.56117,130,-0.6725
ENSG00000164077,MON1A,15,-0.9509,18,-0.7435,39,0.78967,20,-0.5376,30,0.12427
ENSG00000004534,RBM6,42,-0.0682,52,0.31356,44,-0.0020,35,-0.3348,40,-0.1824
ENSG00000003756,RBM5,48,-0.7583,95,0.34689,81,0.04878,98,0.33610,66,-0.3488
ENSG00000114353,GNAI2,118,-0.8055,275,0.65301,181,-0.2110,119,-0.7922,204,0.03926
ENSG00000012171,SEMA3B,3,-2.6753,18,-0.3528,8,-1.8252,10,-1.1722,55,2.27015
ENSG00000243477,NAA80,20,0.22431,13,-0.4373,20,0.41372,18,0.06564,15,-0.2427
ENSG00000114383,TUSC2,87,0.06874,79,-0.1060,93,0.24248,65,-0.3869,80,-0.0795
ENSG00000114388,NPRL2,40,0.24158,32,-0.1260,46,0.68887,24,-0.5549,22,-0.7605
ENSG00000114395,CYB561D2,28,1.05254,15,0.08422,12,-0.3987,20,0.45136,11,-0.4632
ENSG00000126062,TMEM115,60,0.92323,48,0.71673,32,-0.1148,19,-0.8361,18,-1.0985
ENSG00000007402,CACNA2D2,22,-1.8051,63,-0.2844,114,1.11337,42,-0.8470,56,-0.4880
ENSG00000088543,C3orf18,30,0.19509,25,-0.1217,31,0.36692,19,-0.5229,23,-0.2435
ENSG00000088538,DOCK3,21,-1.7295,47,-0.6711,89,0.63833,110,0.77690,62,-0.1763
ENSG00000145050,MANF,165,1.97942,53,0.04127,31,-1.0173,50,-0.0698,42,-0.3888
ENSG00000259956,RBM15B,10,-1.5315,33,0.40852,31,0.26811,30,0.16413,21,-0.4650
ENSG00000145041,DCAF1,16,-0.0441,16,-0.0849,23,0.78920,10,-0.6823,10,-0.7785
ENSG00000164081,TEX264,31,-0.5233,42,-0.0734,51,0.34727,47,0.11522,39,-0.2283
ENSG00000041880,PARP3,15,-0.1656,25,0.83606,15,-0.2457,19,0.22620,10,-0.8156
ENSG00000090097,PCBP4,35,-0.1752,41,0.09392,42,0.11762,14,-1.5662,45,0.23390
ENSG00000248487,ABHD14A,118,0.01217,163,0.67175,138,0.37031,68,-0.8481,60,-1.1763
ENSG00000162244,RPL29,348,-0.3402,458,0.11103,363,-0.3628,464,0.10883,518,0.35606
ENSG00000164086,DUSP7,12,-0.9275,10,-1.2857,25,0.24004,39,0.90624,28,0.47929
ENSG00000023330,ALAS1,30,-0.4075,39,0.02532,42,0.17307,58,0.64844,30,-0.4392
ENSG00000247596,TWF2,47,0.70276,31,0.03568,32,0.11646,34,0.17243,21,-0.6822
ENSG00000164091,WDR82,67,-1.5656,191,0.02398,253,0.69268,162,-0.2439,150,-0.4255
ENSG00000163930,BAP1,27,-0.6958,38,-0.1637,37,-0.2392,91,1.27985,40,-0.0846
ENSG00000010322,NISCH,149,-0.3561,215,0.27900,241,0.59488,115,-0.7433,122,-0.7654
ENSG00000168268,NT5DC2,19,-0.7939,43,0.65516,36,0.32524,8,-1.9765,25,-0.4312
ENSG00000168273,SMIM4,40,0.31427,54,1.02665,19,-1.0231,47,0.56753,23,-0.6240
ENSG00000163939,PBRM1,30,-0.5158,50,0.33214,42,0.01780,30,-0.5377,42,-0.0029
ENSG00000163938,GNL3,88,1.08094,36,-0.4476,55,0.43272,38,-0.2627,31,-0.7136
ENSG00000016864,GLT8D1,51,0.24900,68,0.91735,44,0.00607,33,-0.4175,20,-1.3147
ENSG00000114902,SPCS1,218,-0.1722,309,0.47633,273,0.25464,172,-0.5418,172,-0.6409
ENSG00000114904,NEK4,3,-2.9850,32,0.39337,29,0.21650,21,-0.3407,26,-0.0023
ENSG00000163931,TKT,97,-0.2691,135,0.30774,119,0.06864,78,-0.6080,110,-0.0978
ENSG00000272886,DCP1A,16,-0.4100,21,-0.0269,28,0.62568,29,0.46008,12,-1.0006
ENSG00000016391,CHDH,25,0.51604,25,0.67483,5,-2.1152,15,-0.3280,27,0.79632
ENSG00000113812,ACTR8,19,-0.0901,17,-0.3418,28,0.79285,3,-2.4992,19,-0.1332
ENSG00000113811,SELENOK,193,0.61264,136,0.06281,126,-0.0889,97,-0.4639,125,-0.0931
ENSG00000157445,CACNA2D3,0,-5.8529,55,0.40015,43,-0.1013,113,1.53999,30,-0.7446
ENSG00000187672,ERC2,10,-1.9438,16,-1.4455,53,0.76832,37,-0.0193,50,0.53459
ENSG00000180376,CCDC66,4,-1.9362,15,-0.2572,19,0.27642,9,-0.8613,23,0.58857
ENSG00000163946,TASOR,18,-0.8584,39,0.43228,29,-0.1456,31,-0.0220,31,-0.0111
ENSG00000163947,ARHGEF3,18,-0.8459,26,-0.3697,39,0.52356,55,0.91227,23,-0.5782
ENSG00000157500,APPL1,34,-0.8120,51,-0.2531,76,0.62416,41,-0.5465,56,-0.0908
ENSG00000174840,PDE12,13,-1.2770,40,0.58592,28,-0.1821,42,0.53198,25,-0.3413
ENSG00000168374,ARF4,180,0.42265,178,0.51880,145,0.11050,100,-0.4974,86,-0.8387
ENSG00000163681,SLMAP,20,-1.1914,44,0.02935,42,-0.0608,85,1.07951,39,-0.2184
ENSG00000163686,ABHD6,16,-0.4631,20,-0.1821,27,0.43606,16,-0.4835,22,-0.0270
ENSG00000163684,RPP14,17,-0.3536,25,0.28901,20,-0.1766,24,0.18616,21,-0.0485
ENSG00000168297,PXK,43,-0.2660,41,-0.4284,43,-0.3786,34,-0.6315,82,0.98804
ENSG00000168291,PDHB,117,0.24851,100,-0.0013,105,0.09138,124,0.33629,81,-0.3953
ENSG00000168301,KCTD6,38,0.85149,19,-0.3088,23,0.07035,13,-0.7702,23,0.01670
ENSG00000168309,FAM107A,213,-0.2798,162,-0.8117,124,-1.3584,363,0.56644,499,1.52101
ENSG00000189283,FHIT,15,0.08845,9,-0.7671,14,0.01003,21,0.57323,17,0.32148
ENSG00000144724,PTPRG,163,2.13564,26,-1.0626,39,-0.4119,60,0.38145,37,-0.4341
ENSG00000114405,C3orf14,111,0.35463,98,0.18618,81,-0.1971,56,-0.6939,94,0.10578
ENSG00000163618,CADPS,63,-1.2639,138,-0.0772,192,0.67936,78,-0.9246,134,-0.1334
ENSG00000163630,SYNPR,278,0.41976,11,-4.5976,116,-1.1731,1108,3.06052,227,0.11465
ENSG00000163634,THOC7,72,-0.2452,96,0.23617,91,0.15793,69,-0.3191,75,-0.2340
ENSG00000163636,PSMD6,103,0.54881,75,0.06281,80,0.19139,70,-0.0696,53,-0.5908
ENSG00000163637,PRICKLE2,22,-1.2031,56,0.24941,46,-0.1589,59,0.28674,53,0.14331
ENSG00000151276,MAGI1,25,-1.2128,62,0.19992,79,0.82059,38,-0.5901,36,-0.8128
ENSG00000144741,SLC25A26,28,-0.1687,34,0.13025,32,0.00871,29,-0.1209,31,-0.0306
ENSG00000144749,LRIG1,59,-0.8764,179,1.14446,51,-1.3767,64,-0.7563,133,0.47117
ENSG00000172340,SUCLG2,4,-2.1475,18,0.02836,14,-0.4348,17,-0.0217,27,0.84177
ENSG00000144747,TMF1,47,0.30225,34,-0.2159,56,0.89559,19,-1.0374,23,-0.8963
